"Sku","Title","Image","Url","Seller","Platform","Connect","price","Nums"
"DSAQC6-A900HSET3","PIXMA MG3670 多功能相片複合機 [時尚白]+PG-740XL+CL-741XL墨水組(1黑1彩)","[https://cs-a.ecimg.tw/items/DSAQC6A900HSET3/000001_1725866991.jpg]","https://24h.pchome.com.tw/prod/DSAQC6-A900HSET3","None","pchome","root","null","2"
"DSAQC6-A900HSERY","PIXMA MG3670 多功能相片複合機 [睛豔紅]+PG-740XL+CL-741XL墨水組(1黑1彩)","[https://cs-a.ecimg.tw/items/DSAQC6A900HSERY/000001_1725866858.jpg]","https://24h.pchome.com.tw/prod/DSAQC6-A900HSERY","None","pchome","root","null","4"
"DCAE86-A900FU7GY","L3550 三合一Wi-Fi 智慧遙控連續供墨複合機","[https://cs-a.ecimg.tw/items/DCAE86A900FU7GY/000001_1728438732.jpg]","https://24h.pchome.com.tw/prod/DCAE86-A900FU7GY","None","pchome","root","null","1"
"DSAQCO-A900GRG82","L3550 三合一Wi-Fi 智慧遙控連續供墨複合機+2組原廠墨水 延長3年保固","[https://cs-a.ecimg.tw/items/DSAQCOA900GRG82/000001_1698206379.jpg]","https://24h.pchome.com.tw/prod/DSAQCO-A900GRG82","None","pchome","root","null","1"
"DSAQJU-A900GFPON","L3550 三合一Wi-Fi 智慧遙控連續供墨複合機+墨水4色1組 延長2年保固","[https://cs-a.ecimg.tw/items/DSAQJUA900GFPON/000001_1702006980.jpg]","https://24h.pchome.com.tw/prod/DSAQJU-A900GFPON","None","pchome","root","null","1"
"DCAE86-A900G8NKU","L121  超值入門輕巧款 單功能連續供墨印表機","[https://cs-a.ecimg.tw/items/DCAE86A900G8NKU/000001_1718865029.jpg]","https://24h.pchome.com.tw/prod/DCAE86-A900G8NKU","None","pchome","root","null","1"
"DCAE3T-1900GN0LJ","【加購墨水超值組】 L121 超值入門輕巧款 單功能連續供墨印表機+1黑3彩墨水","[https://cs-a.ecimg.tw/items/DCAE3T1900GN0LJ/000001_1693997398.jpg]","https://24h.pchome.com.tw/prod/DCAE3T-1900GN0LJ","None","pchome","root","null","1"
"DCAE3T-1900GN0JI","【獨家組】贈2組原廠1黑3彩墨水【EPSON】L121 超值單功能連續供墨印表機","[https://cs-a.ecimg.tw/items/DCAE3T1900GN0JI/000001_1693995864.jpg]","https://24h.pchome.com.tw/prod/DCAE3T-1900GN0JI","None","pchome","root","null","1"
"DDDE02-1900HA2AT","2%水楊酸身體乳210ml*2入","[https://cs-a.ecimg.tw/items/DDDE021900HA2AT/000001_1728629859.jpg]","https://24h.pchome.com.tw/prod/DDDE02-1900HA2AT","None","pchome","root","null","2"
"DDDE03-1900H0Y3I","10%果酸身體乳210ml*買3送2囤貨組(效期2026/01/01)","[https://cs-a.ecimg.tw/items/DDDE031900H0Y3I/000001_1728629865.jpg]","https://24h.pchome.com.tw/prod/DDDE03-1900H0Y3I","None","pchome","root","null","1"
"DDDE03-1900GFF21","2%水楊酸身體乳210ml+10%果酸身體乳210ml","[https://cs-a.ecimg.tw/items/DDDE031900GFF21/000001_1728629864.jpg]","https://24h.pchome.com.tw/prod/DDDE03-1900GFF21","None","pchome","root","null","1"
"DDDE03-1900HQ9WJ","2%水楊酸身體乳210ml*3入囤貨組","[https://cs-a.ecimg.tw/items/DDDE031900HQ9WJ/000001_1729477860.jpg]","https://24h.pchome.com.tw/prod/DDDE03-1900HQ9WJ","None","pchome","root","null","2"
"DDDE04-1900HN6FC","10%果酸身體乳210ml*2入組(2025/03/01)","[https://cs-a.ecimg.tw/items/DDDE041900HN6FC/000001_1728629873.jpg]","https://24h.pchome.com.tw/prod/DDDE04-1900HN6FC","None","pchome","root","null","1"
"DDDE03-1900FZ153","10%果酸身體乳 210ml +抗老化緊緻A醇身體乳118ml","[https://cs-a.ecimg.tw/items/DDDE031900FZ153/000001_1728629862.jpg]","https://24h.pchome.com.tw/prod/DDDE03-1900FZ153","None","pchome","root","null","2"
"DDDE03-1900HBN21","抗老化緊緻A醇身體乳118ml*2入組","[https://cs-a.ecimg.tw/items/DDDE031900HBN21/000001_1728629866.jpg]","https://24h.pchome.com.tw/prod/DDDE03-1900HBN21","None","pchome","root","null","2"
"QEAC0Y-A900ALA0H","Kiehls 金盞花植物精華化妝水500ml","[https://cs-a.ecimg.tw/items/QEAC0YA900ALA0H/000001_1631860825.jpg]","https://24h.pchome.com.tw/prod/QEAC0Y-A900ALA0H","None","pchome","root","null","2"
"DDAD8M-A900FRL6A","KIEHLS  金盞花植物精華潔面泡泡凝露(230ml)-國際航空版","[https://cs-a.ecimg.tw/items/DDAD8MA900FRL6A/000001_1691050688.jpg]","https://24h.pchome.com.tw/prod/DDAD8M-A900FRL6A","None","pchome","root","null","2"
"DDAD8M-A900HJ5J6","KIEHLS  亞馬遜白泥淨緻毛孔面膜125ml","[https://cs-a.ecimg.tw/items/DDAD8MA900HJ5J6/000001_1718087163.jpg]","https://24h.pchome.com.tw/prod/DDAD8M-A900HJ5J6","None","pchome","root","null","2"
"QEAC0Y-A900ANMGD","Kiehls 亞馬遜白泥淨緻毛孔面膜125ml*團購三入組 (效期至25/10)","[https://cs-a.ecimg.tw/items/QEAC0YA900ANMGD/000001_1589340169.jpg]","https://24h.pchome.com.tw/prod/QEAC0Y-A900ANMGD","None","pchome","root","null","1"
"DDAD8M-1900HKWDD","KIEHLS  亞馬遜白泥淨緻毛孔面膜 125ml x 2入 (平行輸入)","[https://cs-a.ecimg.tw/items/DDAD8M1900HKWDD/000001_1718644127.jpg]","https://24h.pchome.com.tw/prod/DDAD8M-1900HKWDD","None","pchome","root","null","1"
"DDAD8M-A900BWUIW","【Kiehls】亞馬遜白泥淨緻毛孔洗面乳 150ml","[https://cs-a.ecimg.tw/items/DDAD8MA900BWUIW/000001_1635127523.jpg]","https://24h.pchome.com.tw/prod/DDAD8M-A900BWUIW","None","pchome","root","null","2"
"DDAD2O-A900AWUXS","青春敷面膜 10片裝 (盒裝)","[https://cs-a.ecimg.tw/items/DDAD2OA900AWUXS/000001_1602070016.jpg]","https://24h.pchome.com.tw/prod/DDAD2O-A900AWUXS","None","pchome","root","null","2"
"DDCV0L-A900HPUP8","【南紡購物中心】 青春敷面膜6片裝","[https://cs-a.ecimg.tw/items/DDCV0LA900HPUP8/000001_1723022322.jpg]","https://24h.pchome.com.tw/prod/DDCV0L-A900HPUP8","None","pchome","root","null","1"
"DDAD0Y-A900FNF22","60秒速效精華水面膜 330ml x 2","[https://cs-a.ecimg.tw/items/DDAD0YA900FNF22/000001_1666095659.jpg]","https://24h.pchome.com.tw/prod/DDAD0Y-A900FNF22","None","pchome","root","null","1"
"DDBH2F-A900ABKO5","60秒速效精華水面膜 330ml","[https://cs-a.ecimg.tw/items/DDBH2FA900ABKO5/000001_1651665064.jpg]","https://24h.pchome.com.tw/prod/DDBH2F-A900ABKO5","None","pchome","root","null","2"
"DDAD21-A900HD51A","瞬間保濕緊膚面膜 60ml","[https://cs-a.ecimg.tw/items/DDAD21A900HD51A/000001_1712194553.jpg]","https://24h.pchome.com.tw/prod/DDAD21-A900HD51A","None","pchome","root","null","2"
"DDAD21-A900G4550","黑玫瑰頂級乳霜抗老面膜 60ML","[https://cs-a.ecimg.tw/items/DDAD21A900G4550/000001_1678249566.jpg]","https://24h.pchome.com.tw/prod/DDAD21-A900G4550","None","pchome","root","null","1"
"QEAC0X-A900AH8I5","奇蹟抗痘面膜(75ml)","[https://cs-a.ecimg.tw/items/QEAC0XA900AH8I5/000001_1579653377.jpg]","https://24h.pchome.com.tw/prod/QEAC0X-A900AH8I5","None","pchome","root","null","1"
"DDAD0A-A900A0MKW","天生麗質粉美肌面膜 75ml","[https://cs-a.ecimg.tw/items/DDAD0AA900A0MKW/000001_1650868063.jpg]","https://24h.pchome.com.tw/prod/DDAD0A-A900A0MKW","None","pchome","root","null","1"
"DDADP8-A900HX41Q","泥娃娃活性碳面膜 75ML","[https://cs-a.ecimg.tw/items/DDADP8A900HX41Q/000001_1728034830.jpg]","https://24h.pchome.com.tw/prod/DDADP8-A900HX41Q","None","pchome","root","null","1"
"DDAD0A-A900H033U","泥娃娃活性碳奇亞籽面膜 75ML","[https://cs-a.ecimg.tw/items/DDAD0AA900H033U/000001_1702543222.jpg]","https://24h.pchome.com.tw/prod/DDAD0A-A900H033U","None","pchome","root","null","1"
"DDAD0A-A9008FX62","一飲而盡深度滋潤面膜 75ml","[https://cs-a.ecimg.tw/items/DDAD0AA9008FX62/000001_1615508904.jpg]","https://24h.pchome.com.tw/prod/DDAD0A-A9008FX62","None","pchome","root","null","1"
"DDAD2Y-A90063F0T","水磁場深層保濕晚安面膜 100ml","[https://cs-a.ecimg.tw/items/DDAD2YA90063F0T/000001_1648190619.jpg]","https://24h.pchome.com.tw/prod/DDAD2Y-A90063F0T","None","pchome","root","null","1"
"DDADGV-A900B23SR","秘帖循環精華光采緊緻面膜(23gX5片/盒裝)","[https://cs-a.ecimg.tw/items/DDADGVA900B23SR/000001_1608624291.jpg]","https://24h.pchome.com.tw/prod/DDADGV-A900B23SR","None","pchome","root","null","2"
"DDADGV-A900HPNY2","拱辰享陰陽調和洗顏乳(180ml)送秘帖循環光采緊緻面膜X2","[https://cs-a.ecimg.tw/items/DDADGVA900HPNY2/000001_1722908050.jpg]","https://24h.pchome.com.tw/prod/DDADGV-A900HPNY2","None","pchome","root","null","1"
"DDADGV-A9009FXOI","秘帖循環光采緊緻面膜單片裝x 3面膜+重生秘帖+重生秘帖光澤霜","[https://cs-a.ecimg.tw/items/DDADGVA9009FXOI/000001_1648627960.jpg]","https://24h.pchome.com.tw/prod/DDADGV-A9009FXOI","None","pchome","root","null","1"
"DDADGV-A900APWC5","拱辰享山茶花保濕晚安面膜 100ML","[https://cs-a.ecimg.tw/items/DDADGVA900APWC5/000001_1722587312.jpg]","https://24h.pchome.com.tw/prod/DDADGV-A900APWC5","None","pchome","root","null","2"
"DDADGV-A900HDP4A","天率丹光采緊緻晚安面膜 70ml(公司貨)","[https://cs-a.ecimg.tw/items/DDADGVA900HDP4A/000001_1712809085.jpg]","https://24h.pchome.com.tw/prod/DDADGV-A900HDP4A","None","pchome","root","null","1"
"DDCQ15-A900HA3BH","粉澎潤睡美人晚安面膜 60ml","[https://cs-a.ecimg.tw/items/DDCQ15A900HA3BH/000001_1710303667.jpg]","https://24h.pchome.com.tw/prod/DDCQ15-A900HA3BH","None","pchome","root","null","1"
"DDAD0G-A900EN8OL","百優 精純乳霜(75ml)-國際航空版","[https://cs-a.ecimg.tw/items/DDAD0GA900EN8OL/000001_1646212430.jpg]","https://24h.pchome.com.tw/prod/DDAD0G-A900EN8OL","None","pchome","root","null","1"
"DDADN3-A900HF1PN","赫蓮娜 黑繃帶修護乳霜50ml","[https://cs-a.ecimg.tw/items/DDADN3A900HF1PN/000001_1713854877.jpg]","https://24h.pchome.com.tw/prod/DDADN3-A900HF1PN","None","pchome","root","null","2"
"DDADN3-A900HB06M","【赫蓮娜】黑繃帶修護乳霜 15ml (百貨專櫃貨)","[https://cs-a.ecimg.tw/items/DDADN3A900HB06M/000001_1725612516.jpg]","https://24h.pchome.com.tw/prod/DDADN3-A900HB06M","None","pchome","root","null","4"
"DDADN3-A900HQWO8","白繃帶修護乳霜50ml (國際航空版)","[https://cs-a.ecimg.tw/items/DDADN3A900HQWO8/000001_1724290214.jpg]","https://24h.pchome.com.tw/prod/DDADN3-A900HQWO8","None","pchome","root","null","2"
"DDADN3-A900HB0P9","【赫蓮娜】白繃帶修護乳霜15ml (百貨專櫃貨)","[https://cs-a.ecimg.tw/items/DDADN3A900HB0P9/000001_1710322882.jpg]","https://24h.pchome.com.tw/prod/DDADN3-A900HB0P9","None","pchome","root","null","2"
"DDADP3-A900HX2QF","植萃綠寶修護精華露 200ml","[https://cs-a.ecimg.tw/items/DDADP3A900HX2QF/000001_1728018075.jpg]","https://24h.pchome.com.tw/prod/DDADP3-A900HX2QF","None","pchome","root","null","2"
"DDADN3-A900HRFZ9","植萃綠寶修護精華露 30ml","[https://cs-a.ecimg.tw/items/DDADN3A900HRFZ9/000001_1724741650.jpg]","https://24h.pchome.com.tw/prod/DDADN3-A900HRFZ9","None","pchome","root","null","2"
"DDADN3-A900HAUUT","【赫蓮娜】植萃綠寶修護精華50ml (百貨專櫃貨)","[https://cs-a.ecimg.tw/items/DDADN3A900HAUUT/000001_1710224413.jpg]","https://24h.pchome.com.tw/prod/DDADN3-A900HAUUT","None","pchome","root","null","2"
"DDADNN-A900H32LR","仙人掌滋潤面膜(8mlX12)","[https://cs-a.ecimg.tw/items/DDADNNA900H32LR/000001_1705308205.jpg]","https://24h.pchome.com.tw/prod/DDADNN-A900H32LR","None","pchome","root","null","2"
"DDADNN-A900C6F5V","泥狀面膜50ml(3款可選)","[https://cs-a.ecimg.tw/items/DDADNNA900C6F5V/000001_1640593582.jpg]","https://24h.pchome.com.tw/prod/DDADNN-A900C6F5V","None","pchome","root","null","2"
"DDADNN-A900HNSJA","蜂王乳緊緻活化面膜(8mlX12)-期效202506","[https://cs-a.ecimg.tw/items/DDADNNA900HNSJA/000001_1721007906.jpg]","https://24h.pchome.com.tw/prod/DDADNN-A900HNSJA","None","pchome","root","null","1"
"DDADN4-A900HBHY6","泥狀角質按摩霜e 100g","[https://cs-a.ecimg.tw/items/DDADN4A900HBHY6/000001_1712054080.jpg]","https://24h.pchome.com.tw/prod/DDADN4-A900HBHY6","None","pchome","root","null","1"
"DDCV5L-A900HQEDW","粉嫩慾望全效修護唇膜 6ml","[https://cs-a.ecimg.tw/items/DDCV5LA900HQEDW/000001_1723774846.jpg]","https://24h.pchome.com.tw/prod/DDCV5L-A900HQEDW","None","pchome","root","null","1"
"DDAD2Y-A900HPFH6","深層活化修護護唇霜4g (正統公司貨)","[https://cs-a.ecimg.tw/items/DDAD2YA900HPFH6/000001_1723167447.jpg]","https://24h.pchome.com.tw/prod/DDAD2Y-A900HPFH6","None","pchome","root","null","1"
"DDADGV-A900HPUR6","皇后之吻純金修護唇萃 15ML","[https://cs-a.ecimg.tw/items/DDADGVA900HPUR6/000001_1723023563.jpg]","https://24h.pchome.com.tw/prod/DDADGV-A900HPUR6","None","pchome","root","null","2"
"DDADIQ-A900HQ630","睡美人極萃滋養晚安唇膜20g 買一送一","[https://cs-a.ecimg.tw/items/DDADIQA900HQ630/000001_1723528354.jpg]","https://24h.pchome.com.tw/prod/DDADIQ-A900HQ630","None","pchome","root","null","1"
"DDADPS-A900HRCCE","乳油木保濕護唇膏 12ML","[https://cs-a.ecimg.tw/items/DDADPSA900HRCCE/000001_1724660885.jpg]","https://24h.pchome.com.tw/prod/DDADPS-A900HRCCE","None","pchome","root","null","2"
"DDBH2E-A900AVEL3","心機 星魅蜜光圈潤唇膏 4g","[https://cs-a.ecimg.tw/items/DDBH2EA900AVEL3/000001_1600141222.jpg]","https://24h.pchome.com.tw/prod/DDBH2E-A900AVEL3","None","pchome","root","null","1"
"DSBE9O-A900HDLWA","ESTEE LAUDER 雅詩蘭黛 絕對慾望修護潤唇膏 1.6g X2入","[https://cs-a.ecimg.tw/items/DSBE9OA900HDLWA/000001_1712735347.jpg]","https://24h.pchome.com.tw/prod/DSBE9O-A900HDLWA","None","pchome","root","null","1"
"DDAD8P-A900FAOY2","清新柑橘身體乳 300ml","[https://cs-a.ecimg.tw/items/DDAD8PA900FAOY2/000001_1657852535.jpg]","https://24h.pchome.com.tw/prod/DDAD8P-A900FAOY2","None","pchome","root","null","1"
"DDAH4W-A900HI62K","CHANCE 香氛玉手霜 20ml*3入","[https://cs-a.ecimg.tw/items/DDAH4WA900HI62K/000001_1729646896.jpg]","https://24h.pchome.com.tw/prod/DDAH4W-A900HI62K","None","pchome","root","null","1"
"DDAD08-A900B8QSO","綠茶沐浴露 500ml 三入組","[https://cs-a.ecimg.tw/items/DDAD08A900B8QSO/000001_1618284935.jpg]","https://24h.pchome.com.tw/prod/DDAD08-A900B8QSO","None","pchome","root","null","4"
"DDAD08-A900C8PXU","綠茶香水身體乳 500ml","[https://cs-a.ecimg.tw/items/DDAD08A900C8PXU/000001_1641277871.jpg]","https://24h.pchome.com.tw/prod/DDAD08-A900C8PXU","None","pchome","root","null","3"
"DDAD08-A900HSTLP","八小時輕感平衡油 100ml","[https://cs-a.ecimg.tw/items/DDAD08A900HSTLP/000001_1726048569.jpg]","https://24h.pchome.com.tw/prod/DDAD08-A900HSTLP","None","pchome","root","null","1"
"DDAD0A-A900FFF9N","漫步在雲端腿部舒緩霜 250ml","[https://cs-a.ecimg.tw/items/DDAD0AA900FFF9N/000001_1728012769.jpg]","https://24h.pchome.com.tw/prod/DDAD0A-A900FFF9N","None","pchome","root","null","1"
"DDAD0A-A900FGBJI","漫步在雲端腿部舒緩霜 150ML","[https://cs-a.ecimg.tw/items/DDAD0AA900FGBJI/000001_1692608117.jpg]","https://24h.pchome.com.tw/prod/DDAD0A-A900FGBJI","None","pchome","root","null","1"
"DDAD0B-A900AONQI","竹子精華身體去角質霜 200ML","[https://cs-a.ecimg.tw/items/DDAD0BA900AONQI/000001_1645697884.jpg]","https://24h.pchome.com.tw/prod/DDAD0B-A900AONQI","None","pchome","root","null","1"
"DDAD0B-A900BER2P","Q彈美足霜 125ML","[https://cs-a.ecimg.tw/items/DDAD0BA900BER2P/000001_1622454295.jpg]","https://24h.pchome.com.tw/prod/DDAD0B-A900BER2P","None","pchome","root","null","1"
"DDAD0B-A900FV3JH","超性感美頸霜 75ml","[https://cs-a.ecimg.tw/items/DDAD0BA900FV3JH/000001_1709801927.jpg]","https://24h.pchome.com.tw/prod/DDAD0B-A900FV3JH","None","pchome","root","null","1"
"DDAD0B-A900HPFG1","玉手修護霜 100ML-TESTER","[https://cs-a.ecimg.tw/items/DDAD0BA900HPFG1/000001_1722577288.jpg]","https://24h.pchome.com.tw/prod/DDAD0B-A900HPFG1","None","pchome","root","null","1"
"DDAD73-A900GSR6M","美白護手霜100g*3入(百貨專櫃貨)","[https://cs-a.ecimg.tw/items/DDAD73A900GSR6M/000001_1698924012.jpg]","https://24h.pchome.com.tw/prod/DDAD73-A900GSR6M","None","pchome","root","null","1"
"DDAD0B-A900AXHJS","全新一代宛若新生撫紋霜 175ml","[https://cs-a.ecimg.tw/items/DDAD0BA900AXHJS/000001_1602829531.jpg]","https://24h.pchome.com.tw/prod/DDAD0B-A900AXHJS","None","pchome","root","null","3"
"QEAC0D-A9009WCF6","紅魔超S勻體精華(200ml)-國際航空版","[https://cs-a.ecimg.tw/items/QEAC0DA9009WCF6/000001_1553564886.jpg]","https://24h.pchome.com.tw/prod/QEAC0D-A9009WCF6","None","pchome","root","null","1"
"DDAD0B-A900BHHT6","紅魔超S勻體精華(400ml)-國際航空版","[https://cs-a.ecimg.tw/items/DDAD0BA900BHHT6/000001_1624331634.jpg]","https://24h.pchome.com.tw/prod/DDAD0B-A900BHHT6","None","pchome","root","null","1"
"DDAD8P-A900FAOYS","靜謐薰衣草身體乳 300ml","[https://cs-a.ecimg.tw/items/DDAD8PA900FAOYS/000001_1657852812.jpg]","https://24h.pchome.com.tw/prod/DDAD8P-A900FAOYS","None","pchome","root","null","1"
"DDAD9W-A900HSA86","時尚隨行玉手霜 50ml 輕盈版","[https://cs-a.ecimg.tw/items/DDAD9WA900HSA86/000001_1725508153.jpg]","https://24h.pchome.com.tw/prod/DDAD9W-A900HSA86","None","pchome","root","null","1"
"DDADC4-A900HFIZ1","【御木本】美肌保養粉20g+美肌保養粉6g (正統公司貨)","[https://cs-a.ecimg.tw/items/DDADC4A900HFIZ1/000001_1714304606.jpg]","https://24h.pchome.com.tw/prod/DDADC4-A900HFIZ1","None","pchome","root","null","1"
"DDADC4-A900HH8UV","【御木本】美肌保養粉6g (正統公司貨)","[https://cs-a.ecimg.tw/items/DDADC4A900HH8UV/000001_1715763557.jpg]","https://24h.pchome.com.tw/prod/DDADC4-A900HH8UV","None","pchome","root","null","1"
"DDADC4-A900HFNRY","【御木本】美肌保養粉6g*2 (正統公司貨)","[https://cs-a.ecimg.tw/items/DDADC4A900HFNRY/000001_1714446851.jpg]","https://24h.pchome.com.tw/prod/DDADC4-A900HFNRY","None","pchome","root","null","1"
"DDADEI-A900BZVIA","紅石榴豐潤護手霜30ml","[https://cs-a.ecimg.tw/items/DDADEIA900BZVIA/000001_1713945298.jpg]","https://24h.pchome.com.tw/prod/DDADEI-A900BZVIA","None","pchome","root","null","1"
"DDADKS-A900HIS8U","LOCCITANE  杏仁沐浴油(500ml)-百貨公司貨","[https://cs-a.ecimg.tw/items/DDADKSA900HIS8U/000001_1717034362.jpg]","https://24h.pchome.com.tw/prod/DDADKS-A900HIS8U","None","pchome","root","null","1"
"DDADPS-A900HQTS4","白薰衣草美體乳 250ml(百貨專櫃貨)","[https://cs-a.ecimg.tw/items/DDADPSA900HQTS4/000001_1724231985.jpg]","https://24h.pchome.com.tw/prod/DDADPS-A900HQTS4","None","pchome","root","null","1"
"DDCF0Y-A900HQ904","杏仁美膚油(100ml)","[https://cs-a.ecimg.tw/items/DDCF0YA900HQ904/000001_1723605861.jpg]","https://24h.pchome.com.tw/prod/DDCF0Y-A900HQ904","None","pchome","root","null","2"
"DDADKS-A900HIJ2O","乳油木保濕身體霜(200ml)-國際航空版","[https://cs-a.ecimg.tw/items/DDADKSA900HIJ2O/000001_1716865809.jpg]","https://24h.pchome.com.tw/prod/DDADKS-A900HIJ2O","None","pchome","root","null","1"
"DDCF2W-A900DSJ3U","【LOCCITANE】乳油木護手霜150ml","[https://cs-a.ecimg.tw/items/DDCF2WA900DSJ3U/000001_1729050353.jpg]","https://24h.pchome.com.tw/prod/DDCF2W-A900DSJ3U","None","pchome","root","null","2"
"DDCF2W-A900DSJ3U","【LOCCITANE】乳油木護手霜150ml","[https://cs-a.ecimg.tw/items/DDCF2WA900DSJ3U/000001_1729050353.jpg]","https://24h.pchome.com.tw/prod/DDCF2W-A900DSJ3U","None","pchome","root","null","1"
"DDADL6-A900G1Z5X","乳油木果修護護手霜 30ml","[https://cs-a.ecimg.tw/items/DDADL6A900G1Z5X/000001_1715063073.jpg]","https://24h.pchome.com.tw/prod/DDADL6-A900G1Z5X","None","pchome","root","null","1"
"DDADL6-A900H2URT","乳油木果修護護手霜 100ML","[https://cs-a.ecimg.tw/items/DDADL6A900H2URT/000001_1704966805.jpg]","https://24h.pchome.com.tw/prod/DDADL6-A900H2URT","None","pchome","root","null","1"
"DSBE3I-A900HJYBT","Hermes 愛馬仕 橘綠之泉香皂 50g","[https://cs-a.ecimg.tw/items/DSBE3IA900HJYBT/000001_1718073445.jpg]","https://24h.pchome.com.tw/prod/DSBE3I-A900HJYBT","None","pchome","root","null","4"
"DDAH1W-A900BUNN0","DOrange Verte 橘綠之泉香皂/香水皂(50g)X2-國際航空版[附皂盒]","[https://cs-a.ecimg.tw/items/DDAH1WA900BUNN0/000001_1692933110.jpg]","https://24h.pchome.com.tw/prod/DDAH1W-A900BUNN0","None","pchome","root","null","1"
"DDAH1W-A900GCQAW","橘綠之泉香皂 50gX3 盒裝","[https://cs-a.ecimg.tw/items/DDAH1WA900GCQAW/000001_1684823472.jpg]","https://24h.pchome.com.tw/prod/DDAH1W-A900GCQAW","None","pchome","root","null","2"
"DDCV2X-A900HQ8ML","【南紡購物中心】 茶樹精油10ML","[https://cs-a.ecimg.tw/items/DDCV2XA900HQ8ML/000001_1723601789.jpg]","https://24h.pchome.com.tw/prod/DDCV2X-A900HQ8ML","None","pchome","root","null","1"
"DDCV2X-A900HQ8SW","【南紡購物中心】 茶樹精油 20ML","[https://cs-a.ecimg.tw/items/DDCV2XA900HQ8SW/000001_1723603219.jpg]","https://24h.pchome.com.tw/prod/DDCV2X-A900HQ8SW","None","pchome","root","null","1"
"DDADNN-A900F5DWC","純淨茉莉滋養潤膚乳(200ml)","[https://cs-a.ecimg.tw/items/DDADNNA900F5DWC/000001_1654495343.jpg]","https://24h.pchome.com.tw/prod/DDADNN-A900F5DWC","None","pchome","root","null","1"
"DDAD10-A900HRQUQ","緹花全能修護霜(50ml)-國際航空版","[https://cs-a.ecimg.tw/items/DDAD10A900HRQUQ/000001_1724982246.jpg]","https://24h.pchome.com.tw/prod/DDAD10-A900HRQUQ","None","pchome","root","null","1"
"DDADPB-A900HYURT","薑根鏗活頭皮去角質洗髮霜 240ML","[https://cs-a.ecimg.tw/items/DDADPBA900HYURT/000001_1728883984.jpg]","https://24h.pchome.com.tw/prod/DDADPB-A900HYURT","None","pchome","root","null","1"
"DDADPS-A900HRCJ3","草本體香露 50ML","[https://cs-a.ecimg.tw/items/DDADPSA900HRCJ3/000001_1724663454.jpg]","https://24h.pchome.com.tw/prod/DDADPS-A900HRCJ3","None","pchome","root","null","1"
"DDADPS-A900HRCR0","都會男士體香膏 75g","[https://cs-a.ecimg.tw/items/DDADPSA900HRCR0/000001_1724665423.jpg]","https://24h.pchome.com.tw/prod/DDADPS-A900HRCR0","None","pchome","root","null","1"
"DDCF2W-A900ARU6O","【LOCCITANE】簡約男士沁涼舒緩刮鬍膠150ml","[https://cs-a.ecimg.tw/items/DDCF2WA900ARU6O/000001_1729051052.jpg]","https://24h.pchome.com.tw/prod/DDCF2W-A900ARU6O","None","pchome","root","null","1"
"DDCF2W-A900AIDPY","【LOCCITANE】乳油木薰衣草潔手沐浴液式皂500ml","[https://cs-a.ecimg.tw/items/DDCF2WA900AIDPY/000001_1728454473.jpg]","https://24h.pchome.com.tw/prod/DDCF2W-A900AIDPY","None","pchome","root","null","1"
"DDAD96-A9005AI0J","【LOCCITANE】乳油木薰衣草皂250g","[https://cs-a.ecimg.tw/items/DDAD96A9005AI0J/000001_1707187772.jpg]","https://24h.pchome.com.tw/prod/DDAD96-A9005AI0J","None","pchome","root","null","1"
"DDAD96-A90059TK1","【LOCCITANE】乳油木薰衣草皂100g","[https://cs-a.ecimg.tw/items/DDAD96A90059TK1/000001_1718858228.jpg]","https://24h.pchome.com.tw/prod/DDAD96-A90059TK1","None","pchome","root","null","1"
"DDCC1N-A900HKZIM","頂級草本薰衣草花園保濕馬賽液體皂 500ml","[https://cs-a.ecimg.tw/items/DDCC1NA900HKZIM/000001_1729144671.jpg]","https://24h.pchome.com.tw/prod/DDCC1N-A900HKZIM","None","pchome","root","null","1"
"DDADPS-A900HS6VW","沁涼馬鞭草身體凝乳 150ml(百貨專櫃貨)","[https://cs-a.ecimg.tw/items/DDADPSA900HS6VW/000001_1725510565.jpg]","https://24h.pchome.com.tw/prod/DDADPS-A900HS6VW","None","pchome","root","null","1"
"DDAIJ3-A900GAKSR","Q10活齡積雪草修護護手霜 60g","[https://cs-a.ecimg.tw/items/DDAIJ3A900GAKSR/000001_1718173917.jpg]","https://24h.pchome.com.tw/prod/DDAIJ3-A900GAKSR","None","pchome","root","null","2"
"DDAIJ3-A900GMUEO","Q10活齡極緻抗皺美白護手霜 60g","[https://cs-a.ecimg.tw/items/DDAIJ3A900GMUEO/000001_1694067254.jpg]","https://24h.pchome.com.tw/prod/DDAIJ3-A900GMUEO","None","pchome","root","null","1"
"DDAI8D-A900AJ8O8","Q10 防水賦活護手霜80g-官方直營","[https://cs-a.ecimg.tw/items/DDAI8DA900AJ8O8/000001_1718173813.jpg]","https://24h.pchome.com.tw/prod/DDAI8D-A900AJ8O8","None","pchome","root","null","1"
"DEEO1V-A900GMGGO","台隆手創館  Q10活齡 護手霜 80g(美白-豐潤蜜桃/賦活/超濃厚夜用/美白極潤)","[https://cs-a.ecimg.tw/items/DEEO1VA900GMGGO/000001_1693472544.jpg]","https://24h.pchome.com.tw/prod/DEEO1V-A900GMGGO","None","pchome","root","null","1"
