"sku","title","image","url","platform","connect","price","query"
"DSABTD-A900HZ5TH","ACER 宏碁 E241Y G0 護眼螢幕(24型/FHD/120Hz/HDMI/IPS)","https://cs.ecimg.tw/items/DSABTDA900HZ5TH/000001_1739950695.jpg","https://24h.pchome.com.tw/prod/DSABTD-A900HZ5TH","pchome",,"2388.00","acerscreen"
"DSABEL-A900IZL2W","ACER 宏碁 EK271 P6 節能護眼螢幕(27型/FHD/144Hz/1ms/HDMI/VGA/IPS)","https://cs.ecimg.tw/items/DSABELA900IZL2W/000001_1751262294.jpg","https://24h.pchome.com.tw/prod/DSABEL-A900IZL2W","pchome",,"2688.00","acerscreen"
"DSABEL-A900HXAM1","ACER 宏碁 KB242Y G 護眼螢幕(24型/FHD/120Hz/1ms/IPS)","https://cs.ecimg.tw/items/DSABELA900HXAM1/000001_1734935254.jpg","https://24h.pchome.com.tw/prod/DSABEL-A900HXAM1","pchome",,"2588.00","acerscreen"
"DSABTD-A900ITDPU","ACER 宏碁 SA272U G0W 超薄護眼螢幕(27型/2K/120Hz/1ms/IPS)","https://cs.ecimg.tw/items/DSABTDA900ITDPU/000001_1747185281.jpg","https://24h.pchome.com.tw/prod/DSABTD-A900ITDPU","pchome",,"3888.00","acerscreen"
"DSABTE-A900H5KG6","ACER 宏碁 XZ322QU V3 曲面螢幕(32型/2K/180Hz/1ms/VA)","https://cs.ecimg.tw/items/DSABTEA900H5KG6/000001_1708139562.jpg","https://24h.pchome.com.tw/prod/DSABTE-A900H5KG6","pchome",,"6499.00","acerscreen"
"DSABEL-A900I6D2U","ACER 宏碁 KB272 G0 護眼螢幕(27型/FHD/120Hz/1ms/HDMI/IPS)","https://cs.ecimg.tw/items/DSABELA900I6D2U/000001_1735110577.jpg","https://24h.pchome.com.tw/prod/DSABEL-A900I6D2U","pchome",,"2788.00","acerscreen"
"DSABH1-A900H2WK6","ACER 宏碁 AOPEN 24HC5QR S3 曲面電腦螢幕(24型/FHD/HDMI/DP/VA)","https://cs.ecimg.tw/items/DSABH1A900H2WK6/000001_1705551324.jpg","https://24h.pchome.com.tw/prod/DSABH1-A900H2WK6","pchome",,"2888.00","acerscreen"
"DSABW6-A900J42HY","ACER 宏碁 KA272 P6 27型 IPS 144Hz 電腦螢幕","https://cs.ecimg.tw/items/DSABW6A900J42HY/000001_1758764980.jpg","https://24h.pchome.com.tw/prod/DSABW6-A900J42HY","pchome",,"2780.00","acerscreen"
"DSABUY-A900HX2MR","ACER 宏碁 EK271 G 27型 IPS 120hz 電腦螢幕","https://cs.ecimg.tw/items/DSABUYA900HX2MR/000001_1758758378.jpg","https://24h.pchome.com.tw/prod/DSABUY-A900HX2MR","pchome",,"2588.00","acerscreen"
"DSABW6-A900J1PT9","ACER 宏碁 KA242Y P6 24型 IPS 144Hz 電腦螢幕","https://cs.ecimg.tw/items/DSABW6A900J1PT9/000001_1758761863.jpg","https://24h.pchome.com.tw/prod/DSABW6-A900J1PT9","pchome",,"2388.00","acerscreen"
"DSABTC-A900I9BKK","ACER 宏碁 VG250Q F 電競螢幕(25型/FHD/300Hz/1ms/IPS)","https://cs.ecimg.tw/items/DSABTCA900I9BKK/000001_1741154379.jpg","https://24h.pchome.com.tw/prod/DSABTC-A900I9BKK","pchome",,"3618.00","acerscreen"
"DSABEL-A900IZLQO","ACER 宏碁 XV270U X1 2K電競螢幕(27型/2K/200Hz/0.5ms/HDMI/DP/IPS)","https://cs.ecimg.tw/items/DSABELA900IZLQO/000001_1751272469.jpg","https://24h.pchome.com.tw/prod/DSABEL-A900IZLQO","pchome",,"4588.00","acerscreen"
"DSABEL-A900J3VRJ","ACER 宏碁 PG161Q P 可攜式螢幕(16型/FHD/165hz/IPS)","https://cs.ecimg.tw/items/DSABELA900J3VRJ/000001_1754547722.jpg","https://24h.pchome.com.tw/prod/DSABEL-A900J3VRJ","pchome",,"3688.00","acerscreen"
"DSABTD-A900IZLBC","ACER 宏碁 KA272 P6 護眼螢幕(27型/FHD/144Hz/1ms/HDMI/IPS)","https://cs.ecimg.tw/items/DSABTDA900IZLBC/000001_1751266103.jpg","https://24h.pchome.com.tw/prod/DSABTD-A900IZLBC","pchome",,"2788.00","acerscreen"
"DSABTD-A900IUO03","ACER 宏碁 SA272K 超薄護眼螢幕(27型/4K/4ms/HDMI/DP/IPS)","https://cs.ecimg.tw/items/DSABTDA900IUO03/000001_1747980175.jpg","https://24h.pchome.com.tw/prod/DSABTD-A900IUO03","pchome",,"4999.00","acerscreen"
"DSABUY-A900HSWLY","ACER 宏碁 KA272 G0 27型 120Hz IPS 電腦螢幕","https://cs.ecimg.tw/items/DSABUYA900HSWLY/000001_1758758405.jpg","https://24h.pchome.com.tw/prod/DSABUY-A900HSWLY","pchome",,"2680.00","acerscreen"
"DSABH1-A900GDMYR","ACER 宏碁 AOPEN 22SA2Q H 薄邊框螢幕(22吋/FHD/HDMI/VA)","https://cs.ecimg.tw/items/DSABH1A900GDMYR/000001_1689817514.jpg","https://24h.pchome.com.tw/prod/DSABH1-A900GDMYR","pchome",,"2088.00","acerscreen"
"DSABHX-A900IK7LZ","ACER 宏碁 KG271 X1 電競螢幕(27型/FHD/200Hz/0.5ms/HDMI/DP/IPS)","https://cs.ecimg.tw/items/DSABHXA900IK7LZ/000001_1746513137.jpg","https://24h.pchome.com.tw/prod/DSABHX-A900IK7LZ","pchome",,"3388.00","acerscreen"
"DSABEL-A900IVQDI","ACER 宏碁 KG271U X1 電競螢幕(27型/2K/200Hz/0.5ms/HDMI/DP/IPS)","https://cs.ecimg.tw/items/DSABELA900IVQDI/000001_1748848413.jpg","https://24h.pchome.com.tw/prod/DSABEL-A900IVQDI","pchome",,"4488.00","acerscreen"
"DSABTB-A900J14EI","ACER 宏碁 XV272U F3 LED寬螢幕(27型/2K/300Hz/0.5ms/IPS/可旋轉)","https://cs.ecimg.tw/items/DSABTBA900J14EI/000001_1756951638.jpg","https://24h.pchome.com.tw/prod/DSABTB-A900J14EI","pchome",,"6799.00","acerscreen"
"DSABEL-A900IXTF7","ACER 宏碁 AOPEN 27HC5R P0 曲面螢幕(27型/FHD/144Hz/1ms/HDMI/DP/VA)","https://cs.ecimg.tw/items/DSABELA900IXTF7/000001_1750052941.jpg","https://24h.pchome.com.tw/prod/DSABEL-A900IXTF7","pchome",,"3188.00","acerscreen"
"DSABEL-A900IXTGR","ACER 宏碁 AOPEN 27HC5R X0 曲面螢幕(27型/FHD/200Hz/1ms/HDMI/DP/VA)","https://cs.ecimg.tw/items/DSABELA900IXTGR/000001_1750052820.jpg","https://24h.pchome.com.tw/prod/DSABEL-A900IXTGR","pchome",,"3699.00","acerscreen"
"DSABTD-A900HXH15","ACER 宏碁 KA240Y G 護眼螢幕(24型/FHD/120Hz/1ms/IPS)","https://cs.ecimg.tw/items/DSABTDA900HXH15/000001_1734679419.jpg","https://24h.pchome.com.tw/prod/DSABTD-A900HXH15","pchome",,"2688.00","acerscreen"
"DSABTC-A900HXFQH","ACER 宏碁 VG270 X1 電競螢幕(27型/FHD/200Hz/0.5ms/IPS)","https://cs.ecimg.tw/items/DSABTCA900HXFQH/000001_1740453116.jpg","https://24h.pchome.com.tw/prod/DSABTC-A900HXFQH","pchome",,"3688.00","acerscreen"
"DSABTB-A900HXAPH","ACER 宏碁 XV240Y X1 電競螢幕(24型/FHD/200Hz/0.5ms/IPS)","https://cs.ecimg.tw/items/DSABTBA900HXAPH/000001_1733458962.jpg","https://24h.pchome.com.tw/prod/DSABTB-A900HXAPH","pchome",,"3388.00","acerscreen"
"DSABH1-A900IE06L","ACER 宏碁 AOPEN 27SB3 G0 護眼螢幕(27型/FHD/120Hz/HDMI/VGA/IPS)","https://cs.ecimg.tw/items/DSABH1A900IE06L/000001_1744081854.jpg","https://24h.pchome.com.tw/prod/DSABH1-A900IE06L","pchome",,"2899.00","acerscreen"
"DSAB02-A900GY6SP","ACER 宏碁 BR277 E3 抗閃無邊框螢幕(27型/FHD/100Hz/4ms/IPS)","https://cs.ecimg.tw/items/DSAB02A900GY6SP/000001_1703065275.jpg","https://24h.pchome.com.tw/prod/DSAB02-A900GY6SP","pchome",,"3999.00","acerscreen"
"DSABTE-A900IJCLH","ACER 宏碁 【福利品】ED343CUR H 曲面螢幕(34型/UWQHD/100Hz/1ms/VA)","https://cs.ecimg.tw/items/DSABTEA900IJCLH/000001_1744190671.jpg","https://24h.pchome.com.tw/prod/DSABTE-A900IJCLH","pchome",,"6649.00","acerscreen"
"DSABW6-A900J1PTU","ACER 宏碁 EK271 P6 27型 IPS 144Hz 螢幕","https://cs.ecimg.tw/items/DSABW6A900J1PTU/000001_1758766077.jpg","https://24h.pchome.com.tw/prod/DSABW6-A900J1PTU","pchome",,"2688.00","acerscreen"
"DSABUY-A900HY5GK","ACER 宏碁 【Acer 宏碁】EK241Y G 24型 IPS 120Hz 螢幕","https://cs.ecimg.tw/items/DSABUYA900HY5GK/000001_1758763977.jpg","https://24h.pchome.com.tw/prod/DSABUY-A900HY5GK","pchome",,"2188.00","acerscreen"
"DSABTD-A900J0HGY","ACER 宏碁 SA322QU E 窄邊螢幕(31.5型/FHD/HDMI/喇叭/IPS)","https://cs.ecimg.tw/items/DSABTDA900J0HGY/000001_1751867175.jpg","https://24h.pchome.com.tw/prod/DSABTD-A900J0HGY","pchome",,"5499.00","acerscreen"
"DSABTE-A900H5JMK","ACER 宏碁 ED273U H 抗閃曲面螢幕(27型/2K/100Hz/1ms/VA)","https://cs.ecimg.tw/items/DSABTEA900H5JMK/000001_1708140414.jpg","https://24h.pchome.com.tw/prod/DSABTE-A900H5JMK","pchome",,"4699.00","acerscreen"
"DSABEL-A900HDMFI","ACER 宏碁 CS242Y 智慧聯網螢幕(24型/FHD/HDMI/喇叭/IPS)","https://cs.ecimg.tw/items/DSABELA900HDMFI/000001_1715582763.jpg","https://24h.pchome.com.tw/prod/DSABEL-A900HDMFI","pchome",,"4499.00","acerscreen"
"DSABEL-A900IVQF8","ACER 宏碁 SH272U G0 超薄螢幕(27型/2K/120Hz/1ms/HDMI/DP/IPS)","https://cs.ecimg.tw/items/DSABELA900IVQF8/000001_1748849154.jpg","https://24h.pchome.com.tw/prod/DSABEL-A900IVQF8","pchome",,"4288.00","acerscreen"
"DSABTD-A900HXAOG","ACER 宏碁 SA243Y G0W 護眼螢幕(24型/FHD/120Hz/1ms/IPS)","https://cs.ecimg.tw/items/DSABTDA900HXAOG/000001_1738735351.jpg","https://24h.pchome.com.tw/prod/DSABTD-A900HXAOG","pchome",,"2788.00","acerscreen"
"DSABTD-A900I8FQR","ACER 宏碁 KA242Y G 無邊框護眼螢幕(24型/FHD/120Hz/1ms/IPS)","https://cs.ecimg.tw/items/DSABTDA900I8FQR/000001_1736142174.jpg","https://24h.pchome.com.tw/prod/DSABTD-A900I8FQR","pchome",,"2588.00","acerscreen"
"DSABEL-A900I46SU","ACER 宏碁 RS272 G0 超薄機體無邊框螢幕(27型/FHD/120Hz/1ms/HDMI/VGA/IPS)","https://cs.ecimg.tw/items/DSABELA900I46SU/000001_1738751516.jpg","https://24h.pchome.com.tw/prod/DSABEL-A900I46SU","pchome",,"3488.00","acerscreen"
"DSABEL-A900IJ0DF","ACER 宏碁 SB273 G0 超薄護眼螢幕(27型/FHD/HDMI/喇叭/IPS)","https://cs.ecimg.tw/items/DSABELA900IJ0DF/000001_1746511896.jpg","https://24h.pchome.com.tw/prod/DSABEL-A900IJ0DF","pchome",,"3688.00","acerscreen"
"DSABTD-A900IZLM3","ACER 宏碁 SA273 P1w 超薄護眼螢幕(27型/FHD/144Hz/1ms/HDMI/IPS)","https://cs.ecimg.tw/items/DSABTDA900IZLM3/000001_1751269899.jpg","https://24h.pchome.com.tw/prod/DSABTD-A900IZLM3","pchome",,"3188.00","acerscreen"
"DSABTD-A900I7VKQ","ACER 宏碁 SA273 G0 超薄護眼螢幕(27型/FHD/120Hz/HDMI/VGA/喇叭/IPS)","https://cs.ecimg.tw/items/DSABTDA900I7VKQ/000001_1741144752.jpg","https://24h.pchome.com.tw/prod/DSABTD-A900I7VKQ","pchome",,"3188.00","acerscreen"
"DSABEL-A900J3ZSM","ACER 宏碁 XV270U Z1 2K電競螢幕(27型/2K/270Hz/1ms/IPS)","https://cs.ecimg.tw/items/DSABELA900J3ZSM/000001_1754620084.jpg","https://24h.pchome.com.tw/prod/DSABEL-A900J3ZSM","pchome",,"5788.00","acerscreen"
"DSABEL-A900I7OXC","ACER 宏碁 SB243Y G0 超薄護眼螢幕(24型/FHD/HDMI/喇叭/IPS)","https://cs.ecimg.tw/items/DSABELA900I7OXC/000001_1741145068.jpg","https://24h.pchome.com.tw/prod/DSABEL-A900I7OXC","pchome",,"3188.00","acerscreen"
"DSABEL-A900J1GPM","ACER 宏碁 CB272 P6 環保機身螢幕(27吋/FHD/144Hz/1ms/IPS)","https://cs.ecimg.tw/items/DSABELA900J1GPM/000001_1752717566.jpg","https://24h.pchome.com.tw/prod/DSABEL-A900J1GPM","pchome",,"3488.00","acerscreen"
"DSABEL-A900HA370","ACER 宏碁 SH242Y E 寬螢幕(24型/FHD/100Hz/1ms/IPS/HDMI/Type C)","https://cs.ecimg.tw/items/DSABELA900HA370/000001_1709882289.jpg","https://24h.pchome.com.tw/prod/DSABEL-A900HA370","pchome",,"3588.00","acerscreen"
"DSBC1Z-A900HL6Y0","ACER 宏碁 ED320QR H 32型 100Hz 曲面螢幕","https://cs.ecimg.tw/items/DSBC1ZA900HL6Y0/000001_1758619548.jpg","https://24h.pchome.com.tw/prod/DSBC1Z-A900HL6Y0","pchome",,"4588.00","acerscreen"
"DSABTD-A900IZLLD","ACER 宏碁 SA273 P1b 超薄護眼螢幕(27型/FHD/144Hz/1ms/HDMI/IPS)","https://cs.ecimg.tw/items/DSABTDA900IZLLD/000001_1751269588.jpg","https://24h.pchome.com.tw/prod/DSABTD-A900IZLLD","pchome",,"3288.00","acerscreen"
"DSABEL-A900ILZX4","ACER 宏碁 R272 G0 超薄廣角螢幕(27型/FHD/120Hz/1ms/IPS)","https://cs.ecimg.tw/items/DSABELA900ILZX4/000001_1745289106.jpg","https://24h.pchome.com.tw/prod/DSABEL-A900ILZX4","pchome",,"3699.00","acerscreen"
"DSABTD-A900I4POO","ACER 宏碁 KA272 G 護眼螢幕(27型/FHD/120Hz/1ms/HDMI/DP/IPS)","https://cs.ecimg.tw/items/DSABTDA900I4POO/000001_1733218595.jpg","https://24h.pchome.com.tw/prod/DSABTD-A900I4POO","pchome",,"2999.00","acerscreen"
"DSBC1Z-A900HKGI6","ACER 宏碁 EK220Q H3 22型 護眼抗閃螢幕","https://cs.ecimg.tw/items/DSBC1ZA900HKGI6/000001_1758619516.jpg","https://24h.pchome.com.tw/prod/DSBC1Z-A900HKGI6","pchome",,"1888.00","acerscreen"
"DSABEL-A900J3ZU4","ACER 宏碁 XV270U F3 2K電競螢幕(27型/2K/320Hz/1ms/IPS)","https://cs.ecimg.tw/items/DSABELA900J3ZU4/000001_1754620385.jpg","https://24h.pchome.com.tw/prod/DSABEL-A900J3ZU4","pchome",,"6899.00","acerscreen"
"DSBC1Z-A900GNA8C","ACER 宏碁 ED320QR S3 32型 1ms 165Hz 曲面螢幕","https://cs.ecimg.tw/items/DSBC1ZA900GNA8C/000001_1757316416.jpg","https://24h.pchome.com.tw/prod/DSBC1Z-A900GNA8C","pchome",,"4999.00","acerscreen"
"DSABW6-A900J74IM","ACER 宏碁 Nitro ED270 X0 27型 電競曲面螢幕","https://cs.ecimg.tw/items/DSABW6A900J74IM/000001_1758758430.jpg","https://24h.pchome.com.tw/prod/DSABW6-A900J74IM","pchome",,"3688.00","acerscreen"
"DSABEL-A900IJCU9","ACER 宏碁 【福利品】HA270 G0 電腦螢幕(27型/FHD/120Hz/1ms/IPS)","https://cs.ecimg.tw/items/DSABELA900IJCU9/000001_1744192361.jpg","https://24h.pchome.com.tw/prod/DSABEL-A900IJCU9","pchome",,"3029.00","acerscreen"
"DSABEL-A900IVQMP","ACER 宏碁 AOPEN 27HC5R Z1 曲面螢幕(27型/FHD/280Hz/1ms/HDMI/DP/VA)","https://cs.ecimg.tw/items/DSABELA900IVQMP/000001_1748852845.jpg","https://24h.pchome.com.tw/prod/DSABEL-A900IVQMP","pchome",,"4188.00","acerscreen"
"DSABW6-A900J5WD7","ACER 宏碁 XV272U X1 27型 200Hz 電競螢幕","https://cs.ecimg.tw/items/DSABW6A900J5WD7/000001_1758765402.jpg","https://24h.pchome.com.tw/prod/DSABW6-A900J5WD7","pchome",,"4777.00","acerscreen"
"DSBC1Z-A900G67MD","ACER 宏碁 KA222Q H 22型 100Hz抗閃護眼液晶螢幕","https://cs.ecimg.tw/items/DSBC1ZA900G67MD/000001_1753091900.jpg","https://24h.pchome.com.tw/prod/DSBC1Z-A900G67MD","pchome",,"2188.00","acerscreen"
"DSABEL-A900IEPNN","ACER 宏碁 K273 G 護眼螢幕(27型/FHD/120Hz/1ms/IPS)","https://cs.ecimg.tw/items/DSABELA900IEPNN/000001_1741313705.jpg","https://24h.pchome.com.tw/prod/DSABEL-A900IEPNN","pchome",,"3699.00","acerscreen"
"DSABEL-A900HDMGC","ACER 宏碁 CS272 智慧聯網螢幕(27型/FHD/HDMI/喇叭/IPS)","https://cs.ecimg.tw/items/DSABELA900HDMGC/000001_1718102082.jpg","https://24h.pchome.com.tw/prod/DSABEL-A900HDMGC","pchome",,"5488.00","acerscreen"
"DSABEL-A900J3VND","ACER 宏碁 SB243Y P1 超薄護眼螢幕(24型/FHD/144hz/1ms/IPS)","https://cs.ecimg.tw/items/DSABELA900J3VND/000001_1754545372.jpg","https://24h.pchome.com.tw/prod/DSABEL-A900J3VND","pchome",,"3288.00","acerscreen"
"DSABEL-A900HA460","ACER 宏碁 SH272 E 超薄螢幕(27型/FHD/100Hz/1ms/IPS/Type C)","https://cs.ecimg.tw/items/DSABELA900HA460/000001_1709883274.jpg","https://24h.pchome.com.tw/prod/DSABEL-A900HA460","pchome",,"4188.00","acerscreen"
"DSABTD-A900IZLC7","ACER 宏碁 KA272 P6 護眼螢幕(27型/FHD/144Hz/1ms/HDMI/DP/IPS)","https://cs.ecimg.tw/items/DSABTDA900IZLC7/000001_1751266374.jpg","https://24h.pchome.com.tw/prod/DSABTD-A900IZLC7","pchome",,"3099.00","acerscreen"
"DSABTD-A900IZLBP","ACER 宏碁 KA240Y P6 護眼螢幕(24型/FHD/144Hz/1ms/HDMI/IPS)","https://cs.ecimg.tw/items/DSABTDA900IZLBP/000001_1751265560.jpg","https://24h.pchome.com.tw/prod/DSABTD-A900IZLBP","pchome",,"2788.00","acerscreen"
"DSABTD-A900J1MCF","ACER 宏碁 KA242Y P6 bmix 護眼螢幕(24型/FHD/144Hz/1ms/IPS)","https://cs.ecimg.tw/items/DSABTDA900J1MCF/000001_1752810487.jpg","https://24h.pchome.com.tw/prod/DSABTD-A900J1MCF","pchome",,"2688.00","acerscreen"
"DSBC1Z-A900HGRI8","ACER 宏碁 ED273U H 27型 100Hz抗閃 2K曲面螢幕","https://cs.ecimg.tw/items/DSBC1ZA900HGRI8/000001_1750321064.jpg","https://24h.pchome.com.tw/prod/DSBC1Z-A900HGRI8","pchome",,"4699.00","acerscreen"
"DSABTC-A900ICEI6","ACER 宏碁 VG250Q X6 電競螢幕(25型/FHD/200Hz/0.5ms/IPS)","https://cs.ecimg.tw/items/DSABTCA900ICEI6/000001_1744869854.jpg","https://24h.pchome.com.tw/prod/DSABTC-A900ICEI6","pchome",,"3688.00","acerscreen"
"DSABTD-A900IZLCD","ACER 宏碁 KB242Y P6 護眼螢幕(24型/FHD/144Hz/1ms/HDMI/IPS)","https://cs.ecimg.tw/items/DSABTDA900IZLCD/000001_1751266824.jpg","https://24h.pchome.com.tw/prod/DSABTD-A900IZLCD","pchome",,"2688.00","acerscreen"
"DSBC1Z-A900HZCMI","ACER 宏碁 CS272 27型 IPS webOS 無線投影 智慧螢幕","https://cs.ecimg.tw/items/DSBC1ZA900HZCMI/000001_1729164867.jpg","https://24h.pchome.com.tw/prod/DSBC1Z-A900HZCMI","pchome",,"5488.00","acerscreen"
"DSABH1-A900HLKSP","ACER 宏碁 AOPEN 24VT0Y A 觸控螢幕(24型/FHD/HDMI/喇叭/IPS)","https://cs.ecimg.tw/items/DSABH1A900HLKSP/000001_1719392736.jpg","https://24h.pchome.com.tw/prod/DSABH1-A900HLKSP","pchome",,"7280.00","acerscreen"
"DSABW6-A900J81CY","ACER 宏碁 VG270K 27型 IPS 無邊框電競寬螢幕","https://cs.ecimg.tw/items/DSABW6A900J81CY/000001_1758765020.jpg","https://24h.pchome.com.tw/prod/DSABW6-A900J81CY","pchome",,"7333.00","acerscreen"
"DSABEL-A900HROXF","ACER 宏碁 CS272K 智慧聯網螢幕(27型/4K/HDMI/喇叭/IPS)","https://cs.ecimg.tw/items/DSABELA900HROXF/000001_1731577936.jpg","https://24h.pchome.com.tw/prod/DSABEL-A900HROXF","pchome",,"7499.00","acerscreen"
"DSBC1Z-A900BYQK1","ACER 宏碁 UT222Q 22型 IPS 可攜式觸控螢幕顯示器","https://cs.ecimg.tw/items/DSBC1ZA900BYQK1/000001_1757304289.jpg","https://24h.pchome.com.tw/prod/DSBC1Z-A900BYQK1","pchome",,"7499.00","acerscreen"
"DSABHX-A900GF84K","ACER 宏碁 XV271U M3 HDR電競螢幕(27型/2K/180Hz/0.5ms/IPS)","https://cs.ecimg.tw/items/DSABHXA900GF84K/000001_1746755376.jpg","https://24h.pchome.com.tw/prod/DSABHX-A900GF84K","pchome",,"4588.00","acerscreen"
"DSABH1-A900HOWXL","ACER 宏碁 AOPEN 16PD3Q 可攜式雙螢幕 (15.6型/FHD/MINI HDMI/IPS)","https://cs.ecimg.tw/items/DSABH1A900HOWXL/000001_1731563561.jpg","https://24h.pchome.com.tw/prod/DSABH1-A900HOWXL","pchome",,"7999.00","acerscreen"
"DSABTB-A900J0HIW","ACER 宏碁 XV272U X1電競螢幕(27型/2K/200Hz/0.5ms/IPS)","https://cs.ecimg.tw/items/DSABTBA900J0HIW/000001_1751868153.jpg","https://24h.pchome.com.tw/prod/DSABTB-A900J0HIW","pchome",,"4788.00","acerscreen"
"DSABTE-A900HMDYN","ACER 宏碁 VG272U W2 電競螢幕(27型/2K/240Hz/0.5ms/IPS)","https://cs.ecimg.tw/items/DSABTEA900HMDYN/000001_1745892260.jpg","https://24h.pchome.com.tw/prod/DSABTE-A900HMDYN","pchome",,"5488.00","acerscreen"
"DSABHX-A900H1DW8","ACER 宏碁 ED320QR S3 1500R曲面電競螢幕(32型/FHD/180hz/1ms/VA)","https://cs.ecimg.tw/items/DSABHXA900H1DW8/000001_1740129593.jpg","https://24h.pchome.com.tw/prod/DSABHX-A900H1DW8","pchome",,"4999.00","acerscreen"
"DSABTE-A900IXETQ","ACER 宏碁 ED343CUR J0 曲面電競螢幕(34型/3440x1440/120Hz/1ms/VA)","https://cs.ecimg.tw/items/DSABTEA900IXETQ/000001_1752804036.jpg","https://24h.pchome.com.tw/prod/DSABTE-A900IXETQ","pchome",,"6499.00","acerscreen"
"DSABHX-A900GQYLZ","ACER 宏碁 XV345CUR V3 曲面電競螢幕(34型/3440x1440/21:9/180Hz/0.5ms/HDMI/DP/VA)","https://cs.ecimg.tw/items/DSABHXA900GQYLZ/000001_1697770574.jpg","https://24h.pchome.com.tw/prod/DSABHX-A900GQYLZ","pchome",,"8299.00","acerscreen"
"DSABHX-A900GPNSX","ACER 宏碁 Acer ED240Q H 曲面護眼螢幕(24型/FHD/HDMI/100HZ/VGA/VA)","https://cs.ecimg.tw/items/DSABHXA900GPNSX/000001_1696586591.jpg","https://24h.pchome.com.tw/prod/DSABHX-A900GPNSX","pchome",,"2388.00","acerscreen"
"DMADFE-A900FOT85","輝葉 WULA超有力小沙發按摩椅(腳底/小腿/溫熱/穴位按摩椅 HY-3068A)","https://cs.ecimg.tw/items/DMADFEA900FOT85/000001_1758248837.jpg","https://24h.pchome.com.tw/prod/DMADFE-A900FOT85","pchome",,"23999.00","massagechair"
"DMAD6O-A900FCHUW","tokuyo 督洋 mini零重力玩美椅按摩椅 美臀款 TC-262B","https://cs.ecimg.tw/items/DMAD6OA900FCHUW/000001_1746426715.jpg","https://24h.pchome.com.tw/prod/DMAD6O-A900FCHUW","pchome",,"16800.00","massagechair"
"DMAD6Q-A900FH1X6","OSIM 電競天王椅V_OS-8215_電競按摩椅/按摩椅/電腦椅/辦公椅/電競椅/人體工學椅","https://cs.ecimg.tw/items/DMAD6QA900FH1X6/000001_1754909750.jpg","https://24h.pchome.com.tw/prod/DMAD6Q-A900FH1X6","pchome",,"19999.00","massagechair"
"DMADFE-A900BHI4Z","輝葉 商務艙PLUS零重力按摩椅(身形偵測/擬真按摩 HY-5013)","https://cs.ecimg.tw/items/DMADFEA900BHI4Z/000001_1747186633.jpg","https://24h.pchome.com.tw/prod/DMADFE-A900BHI4Z","pchome",,"39800.00","massagechair"
"DMAD6O-A900BY6S4","tokuyo 督洋 mini 玩美椅 Pro 按摩沙發按摩椅 TC-297 貓抓皮款 (皮革五年保固)","https://cs.ecimg.tw/items/DMAD6OA900BY6S4/000001_1747213948.jpg","https://24h.pchome.com.tw/prod/DMAD6O-A900BY6S4","pchome",,"42800.00","massagechair"
"DMADC4-A900ILV3N","輝葉 頭等艙手感包覆追夢椅(HY-5018) (智慧按摩椅/腿部搓揉/零重力)","https://cs.ecimg.tw/items/DMADC4A900ILV3N/000001_1748830704.jpg","https://24h.pchome.com.tw/prod/DMADC4-A900ILV3N","pchome",,"46800.00","massagechair"
"DMADH1-A900ES9D7","Panasonic 國際牌 小摩力沙發按摩椅 EP-MA05 (時尚造型/一椅兩用)","https://cs.ecimg.tw/items/DMADH1A900ES9D7/000001_1729760053.jpg","https://24h.pchome.com.tw/prod/DMADH1-A900ES9D7","pchome",,"30800.00","massagechair"
"DMAD6Q-A900FOSC9","OSIM 大天王 按摩椅 OS-8210 (全身按摩/按摩椅/按摩沙發)","https://cs.ecimg.tw/items/DMAD6QA900FOSC9/000001_1754909780.jpg","https://24h.pchome.com.tw/prod/DMAD6Q-A900FOSC9","pchome",,"73999.00","massagechair"
"DMAD30-A900J568R","tokuyo 督洋 U.U玩美椅Pro+按摩椅 TC-299 (藍)","https://cs.ecimg.tw/items/DMAD30A900J568R/000001_1755247880.jpg","https://24h.pchome.com.tw/prod/DMAD30-A900J568R","pchome",,"45800.00","massagechair"
"DMADFE-A900EVUU6","輝葉 追夢椅-石墨烯全新升級(HY-5083-1) (臀感按摩椅/小腿揉搓/零重力/溫熱)","https://cs.ecimg.tw/items/DMADFEA900EVUU6/000001_1734421763.jpg","https://24h.pchome.com.tw/prod/DMADFE-A900EVUU6","pchome",,"62800.00","massagechair"
"DMADC4-A900J25HD","輝葉 Cway沙發按摩椅(腳底/小腿/溫熱/穴位按摩椅 HY-3078)","https://cs.ecimg.tw/items/DMADC4A900J25HD/000001_1753265848.jpg","https://24h.pchome.com.tw/prod/DMADC4-A900J25HD","pchome",,"36800.00","massagechair"
"DMADFP-A900HLJS6","tokuyo 督洋 Mini 玩美椅按摩椅3 TC-270 (粉/紫)","https://cs.ecimg.tw/items/DMADFPA900HLJS6/000001_1747213914.jpg","https://24h.pchome.com.tw/prod/DMADFP-A900HLJS6","pchome",,"29900.00","massagechair"
"DMADFR-A900BVI5O","母親節送禮 全自動電動按摩椅 液晶觸控一體免安裝 太空艙按摩椅 全身按摩 多功能按摩椅 震動氣囊熱敷","https://cs.ecimg.tw/items/DMADFRA900BVI5O/000001_1634217378.jpg","https://24h.pchome.com.tw/prod/DMADFR-A900BVI5O","pchome",,"20399.00","massagechair"
