"sku","title","image","url","platform","connect","price","uncertainty_problem","query"
"DYAQFN-A900HXFO6","SONY 索尼 WF-1000XM5 旗艦真無線藍牙耳機 玫瑰灰(公司貨 保固12+6個月)","https://cs.ecimg.tw/items/DYAQFNA900HXFO6/000001_1752040487.jpg","https://24h.pchome.com.tw/prod/DYAQFN-A900HXFO6","pchome","11658292","6990.00","0","sonyheadphones"
"DYAQF4-A900HX6TQ","SONY 索尼 WF-1000XM5 主動式降噪真無線藍牙耳機 4色 (公司貨保固12+6個月)","https://cs.ecimg.tw/items/DYAQF4A900HX6TQ/000001_1754466174.jpg","https://24h.pchome.com.tw/prod/DYAQF4-A900HX6TQ","pchome","11658292","6990.00","0","sonyheadphones"
"DYAQFN-A900GISCS","SONY 索尼 WF-1000XM5 旗艦真無線藍牙耳機","https://cs.ecimg.tw/items/DYAQFNA900GISCS/000001_1746517343.jpg","https://24h.pchome.com.tw/prod/DYAQFN-A900GISCS","pchome","11658292","6990.00","1","sonyheadphones"
"DYAQFN-A900HVE9S","SONY 索尼 WF-1000XM5 旗艦真無線藍牙耳機 玫瑰灰 (公司貨 保固12+6個月)","https://cs.ecimg.tw/items/DYAQFNA900HVE9S/000001_1752040602.jpg","https://24h.pchome.com.tw/prod/DYAQFN-A900HVE9S","pchome","11658292","6990.00","0","sonyheadphones"
"DYAQFN-A900GIU2N","SONY 索尼 WF-1000XM5 黑色 旗艦真無線藍牙耳機 (公司貨 保固 12+6 個月)","https://cs.ecimg.tw/items/DYAQFNA900GIU2N/000001_1752040999.jpg","https://24h.pchome.com.tw/prod/DYAQFN-A900GIU2N","pchome","11658292","6990.00","0","sonyheadphones"
"DYAQFN-A900GIU2T","SONY 索尼 WF-1000XM5 銀色 旗艦真無線藍牙耳機 (公司貨 保固 12+6 個月)","https://cs.ecimg.tw/items/DYAQFNA900GIU2T/000001_1752040901.jpg","https://24h.pchome.com.tw/prod/DYAQFN-A900GIU2T","pchome","11658292","6990.00","6","sonyheadphones"
"DYAQFN-A900GIQP4","SONY 索尼 WF-1000XM5 旗艦真無線藍牙耳機 (公司貨 保固 12+6 個月)","https://cs.ecimg.tw/items/DYAQFNA900GIQP4/000001_1752041460.jpg","https://24h.pchome.com.tw/prod/DYAQFN-A900GIQP4","pchome","11658292","6990.00","0","sonyheadphones"
"DYAQ9M-A900IUN13","SONY 索尼 WH-1000XM6 旗艦無線降噪耳機 (公司貨 保固12+6個月) WHM6","https://cs.ecimg.tw/items/DYAQ9MA900IUN13/000001_1757925647.jpg","https://24h.pchome.com.tw/prod/DYAQ9M-A900IUN13","pchome","14046597","12900.00","1","sonyheadphones"
"DYAQ9M-A900IUNC8","SONY 索尼 WH-1000XM6 旗艦無線降噪耳機 (公司貨 保固12+6個月)","https://cs.ecimg.tw/items/DYAQ9MA900IUNC8/000001_1757925578.jpg","https://24h.pchome.com.tw/prod/DYAQ9M-A900IUNC8","pchome","14046597","12900.00","1","sonyheadphones"
"DYAQ9D-A900IV1YS","SONY 索尼 WH-1000XM6 旗艦無線降噪耳機 (公司貨 保固12+6個月)","https://cs.ecimg.tw/items/DYAQ9DA900IV1YS/000001_1756287947.jpg","https://24h.pchome.com.tw/prod/DYAQ9D-A900IV1YS","pchome","14046597","12900.00","1","sonyheadphones"
"DYAQ9M-A900J5ROV","SONY 索尼 WH-1000XM6 旗艦無線降噪耳機 (公司貨 保固12+6個月)","https://cs.ecimg.tw/items/DYAQ9MA900J5ROV/000001_1756362562.jpg","https://24h.pchome.com.tw/prod/DYAQ9M-A900J5ROV","pchome","14046597","12900.00","1","sonyheadphones"
"DYAQ9M-A900IU5BJ","SONY 索尼 WH-1000XM6 無線藍牙降噪 耳罩式耳機 WHM6","https://cs.ecimg.tw/items/DYAQ9MA900IU5BJ/000001_1755162684.jpg","https://24h.pchome.com.tw/prod/DYAQ9M-A900IU5BJ","pchome","14046597","12900.00","0","sonyheadphones"
"DYAQ9M-A900IUNDO","SONY 索尼 WH-1000XM6 旗艦無線降噪耳機 (公司貨 保固12+6個月)","https://cs.ecimg.tw/items/DYAQ9MA900IUNDO/000001_1747970786.jpg","https://24h.pchome.com.tw/prod/DYAQ9M-A900IUNDO","pchome","14046597","12900.00","1","sonyheadphones"
"DYAQ9M-A900IU5DO","SONY 索尼 WH-1000XM6 無線藍牙降噪 耳罩式耳機","https://cs.ecimg.tw/items/DYAQ9MA900IU5DO/000001_1753847728.jpg","https://24h.pchome.com.tw/prod/DYAQ9M-A900IU5DO","pchome","14046597","12900.00","0","sonyheadphones"
"DYAQHK-A900IV4L7","SONY 索尼 WH-1000XM6 無線藍牙降噪耳罩式耳機","https://cs.ecimg.tw/items/DYAQHKA900IV4L7/000001_1757053393.jpg","https://24h.pchome.com.tw/prod/DYAQHK-A900IV4L7","pchome","14046597","12900.00","0","sonyheadphones"
"DYAQ9D-A900IUN8U","SONY 索尼 WH-1000XM6 旗艦無線降噪耳機 (公司貨保固12+6個月) WHM6","https://cs.ecimg.tw/items/DYAQ9DA900IUN8U/000001_1747969560.jpg","https://24h.pchome.com.tw/prod/DYAQ9D-A900IUN8U","pchome","14046597","12900.00","1","sonyheadphones"
"DYAQ9M-A900IUN13","SONY 索尼 WH-1000XM6 旗艦無線降噪耳機 (公司貨 保固12+6個月) WHM6","https://cs.ecimg.tw/items/DYAQ9MA900IUN13/000001_1757925647.jpg","https://24h.pchome.com.tw/prod/DYAQ9M-A900IUN13","pchome","14046596","12900.00","0","sonyheadphones"
"DYAQ9M-A900IUNC8","SONY 索尼 WH-1000XM6 旗艦無線降噪耳機 (公司貨 保固12+6個月)","https://cs.ecimg.tw/items/DYAQ9MA900IUNC8/000001_1757925578.jpg","https://24h.pchome.com.tw/prod/DYAQ9M-A900IUNC8","pchome","14046596","12900.00","0","sonyheadphones"
"DYAQ9D-A900IV1YS","SONY 索尼 WH-1000XM6 旗艦無線降噪耳機 (公司貨 保固12+6個月)","https://cs.ecimg.tw/items/DYAQ9DA900IV1YS/000001_1756287947.jpg","https://24h.pchome.com.tw/prod/DYAQ9D-A900IV1YS","pchome","14046596","12900.00","0","sonyheadphones"
"DYAQ9M-A900J5ROV","SONY 索尼 WH-1000XM6 旗艦無線降噪耳機 (公司貨 保固12+6個月)","https://cs.ecimg.tw/items/DYAQ9MA900J5ROV/000001_1756362562.jpg","https://24h.pchome.com.tw/prod/DYAQ9M-A900J5ROV","pchome","14046596","12900.00","0","sonyheadphones"
"DYAQ9M-A900IU5BJ","SONY 索尼 WH-1000XM6 無線藍牙降噪 耳罩式耳機 WHM6","https://cs.ecimg.tw/items/DYAQ9MA900IU5BJ/000001_1755162684.jpg","https://24h.pchome.com.tw/prod/DYAQ9M-A900IU5BJ","pchome","14046596","12900.00","1","sonyheadphones"
"DYAQ9M-A900IUNDO","SONY 索尼 WH-1000XM6 旗艦無線降噪耳機 (公司貨 保固12+6個月)","https://cs.ecimg.tw/items/DYAQ9MA900IUNDO/000001_1747970786.jpg","https://24h.pchome.com.tw/prod/DYAQ9M-A900IUNDO","pchome","14046596","12900.00","0","sonyheadphones"
"DYAQ9M-A900IU5DO","SONY 索尼 WH-1000XM6 無線藍牙降噪 耳罩式耳機","https://cs.ecimg.tw/items/DYAQ9MA900IU5DO/000001_1753847728.jpg","https://24h.pchome.com.tw/prod/DYAQ9M-A900IU5DO","pchome","14046596","12900.00","1","sonyheadphones"
"DYAQHK-A900IV4L7","SONY 索尼 WH-1000XM6 無線藍牙降噪耳罩式耳機","https://cs.ecimg.tw/items/DYAQHKA900IV4L7/000001_1757053393.jpg","https://24h.pchome.com.tw/prod/DYAQHK-A900IV4L7","pchome","14046596","12900.00","1","sonyheadphones"
"DYAQ9D-A900IUN8U","SONY 索尼 WH-1000XM6 旗艦無線降噪耳機 (公司貨保固12+6個月) WHM6","https://cs.ecimg.tw/items/DYAQ9DA900IUN8U/000001_1747969560.jpg","https://24h.pchome.com.tw/prod/DYAQ9D-A900IUN8U","pchome","14046596","12900.00","0","sonyheadphones"
"DYAQ9M-A900G43ND","SONY 索尼 [公司貨 保固12個月] WH-CH720N 無線降噪耳罩式耳機","https://cs.ecimg.tw/items/DYAQ9MA900G43ND/000001_1753847939.jpg","https://24h.pchome.com.tw/prod/DYAQ9M-A900G43ND","pchome","11127215","3780.00","1","sonyheadphones"
"DYAQ9D-A900G3THO","SONY 索尼 [公司貨 保固 12 個月]WH-CH720N 無線降噪耳罩式耳機","https://cs.ecimg.tw/items/DYAQ9DA900G3THO/000001_1744251215.jpg","https://24h.pchome.com.tw/prod/DYAQ9D-A900G3THO","pchome","11127215","3790.00","1","sonyheadphones"
"DYAQ9D-A900IV15Z","SONY 索尼 WH-CH720N 無線降噪耳機 公司貨","https://cs.ecimg.tw/items/DYAQ9DA900IV15Z/000001_1748333654.jpg","https://24h.pchome.com.tw/prod/DYAQ9D-A900IV15Z","pchome","11127215","3690.00","0","sonyheadphones"
"DYAQ9D-A900GMTFW","SONY 索尼 [公司貨 保固12個月] WH-CH720N 無線降噪耳罩式耳機","https://cs.ecimg.tw/items/DYAQ9DA900GMTFW/000001_1693886512.jpg","https://24h.pchome.com.tw/prod/DYAQ9D-A900GMTFW","pchome","11127215","3780.00","1","sonyheadphones"
"DYAQ9M-A900G43D2","SONY 索尼 [公司貨 保固12個月] WH-CH720N 無線降噪耳罩式耳機","https://cs.ecimg.tw/items/DYAQ9MA900G43D2/000001_1753848019.jpg","https://24h.pchome.com.tw/prod/DYAQ9M-A900G43D2","pchome","11127215","3780.00","1","sonyheadphones"
"DYAQ9M-A900IUN13","SONY 索尼 WH-1000XM6 旗艦無線降噪耳機 (公司貨 保固12+6個月) WHM6","https://cs.ecimg.tw/items/DYAQ9MA900IUN13/000001_1757925647.jpg","https://24h.pchome.com.tw/prod/DYAQ9M-A900IUN13","pchome","14047175","12900.00","0","sonyheadphones"
"DYAQ9M-A900IUNC8","SONY 索尼 WH-1000XM6 旗艦無線降噪耳機 (公司貨 保固12+6個月)","https://cs.ecimg.tw/items/DYAQ9MA900IUNC8/000001_1757925578.jpg","https://24h.pchome.com.tw/prod/DYAQ9M-A900IUNC8","pchome","14047175","12900.00","0","sonyheadphones"
"DYAQ9D-A900IV1YS","SONY 索尼 WH-1000XM6 旗艦無線降噪耳機 (公司貨 保固12+6個月)","https://cs.ecimg.tw/items/DYAQ9DA900IV1YS/000001_1756287947.jpg","https://24h.pchome.com.tw/prod/DYAQ9D-A900IV1YS","pchome","14047175","12900.00","0","sonyheadphones"
"DYAQ9M-A900J5ROV","SONY 索尼 WH-1000XM6 旗艦無線降噪耳機 (公司貨 保固12+6個月)","https://cs.ecimg.tw/items/DYAQ9MA900J5ROV/000001_1756362562.jpg","https://24h.pchome.com.tw/prod/DYAQ9M-A900J5ROV","pchome","14047175","12900.00","0","sonyheadphones"
"DYAQ9M-A900IU5BJ","SONY 索尼 WH-1000XM6 無線藍牙降噪 耳罩式耳機 WHM6","https://cs.ecimg.tw/items/DYAQ9MA900IU5BJ/000001_1755162684.jpg","https://24h.pchome.com.tw/prod/DYAQ9M-A900IU5BJ","pchome","14047175","12900.00","1","sonyheadphones"
"DYAQ9M-A900IUNDO","SONY 索尼 WH-1000XM6 旗艦無線降噪耳機 (公司貨 保固12+6個月)","https://cs.ecimg.tw/items/DYAQ9MA900IUNDO/000001_1747970786.jpg","https://24h.pchome.com.tw/prod/DYAQ9M-A900IUNDO","pchome","14047175","12900.00","0","sonyheadphones"
"DYAQ9M-A900IU5DO","SONY 索尼 WH-1000XM6 無線藍牙降噪 耳罩式耳機","https://cs.ecimg.tw/items/DYAQ9MA900IU5DO/000001_1753847728.jpg","https://24h.pchome.com.tw/prod/DYAQ9M-A900IU5DO","pchome","14047175","12900.00","1","sonyheadphones"
"DYAQHK-A900IV4L7","SONY 索尼 WH-1000XM6 無線藍牙降噪耳罩式耳機","https://cs.ecimg.tw/items/DYAQHKA900IV4L7/000001_1757053393.jpg","https://24h.pchome.com.tw/prod/DYAQHK-A900IV4L7","pchome","14047175","12900.00","1","sonyheadphones"
"DYAQ9D-A900IUN8U","SONY 索尼 WH-1000XM6 旗艦無線降噪耳機 (公司貨保固12+6個月) WHM6","https://cs.ecimg.tw/items/DYAQ9DA900IUN8U/000001_1747969560.jpg","https://24h.pchome.com.tw/prod/DYAQ9D-A900IUN8U","pchome","14047175","12900.00","0","sonyheadphones"
"DYAQ9M-A900HEPPS","SONY 索尼 ULT WEAR WH-ULT900N 無線重低音降噪耳機 (公司貨 保固 12 個月)","https://cs.ecimg.tw/items/DYAQ9MA900HEPPS/000001_1758089861.jpg","https://24h.pchome.com.tw/prod/DYAQ9M-A900HEPPS","pchome","12767660","5390.00","0","sonyheadphones"
"DYAQ9M-A900HEPP9","SONY 索尼 ULT WEAR WH-ULT900N 無線重低音降噪耳機 (公司貨 保固 12 個月)","https://cs.ecimg.tw/items/DYAQ9MA900HEPP9/000001_1758089895.jpg","https://24h.pchome.com.tw/prod/DYAQ9M-A900HEPP9","pchome","12767660","5390.00","0","sonyheadphones"
"DYAQHK-A900I7HIB","SONY 索尼 WH-ULT900N 無線重低音降噪耳機 公司貨 保固 12個月","https://cs.ecimg.tw/items/DYAQHKA900I7HIB/000001_1735117375.jpg","https://24h.pchome.com.tw/prod/DYAQHK-A900I7HIB","pchome","12767660","5190.00","0","sonyheadphones"
"DYAQ9M-A900HEV1M","SONY 索尼 ULT WEAR WH-ULT900N 無線重低音降噪耳機 【公司貨保固12個月】","https://cs.ecimg.tw/items/DYAQ9MA900HEV1M/000001_1746153474.jpg","https://24h.pchome.com.tw/prod/DYAQ9M-A900HEV1M","pchome","12767660","5390.00","0","sonyheadphones"
"DYAQ9D-A900AT4UE","SONY 索尼 WH-1000XM4 藍牙降噪耳罩式耳機-黑色《公司貨註冊保固2年》","https://cs.ecimg.tw/items/DYAQ9DA900AT4UE/000001_1758247610.jpg","https://24h.pchome.com.tw/prod/DYAQ9D-A900AT4UE","pchome","7965580","7400.00","0","sonyheadphones"
"DYAQ9D-A900AT1RI","SONY 索尼 WH-1000XM4 無線藍牙降噪 耳罩式耳機","https://cs.ecimg.tw/items/DYAQ9DA900AT1RI/000001_1757303682.jpg","https://24h.pchome.com.tw/prod/DYAQ9D-A900AT1RI","pchome","7965580","7900.00","1","sonyheadphones"
"DYAQ9D-A900AT4V5","SONY 索尼 WH-1000XM4 藍牙降噪耳罩式耳機 - 銀色《公司貨註冊保固2年》","https://cs.ecimg.tw/items/DYAQ9DA900AT4V5/000001_1757991597.jpg","https://24h.pchome.com.tw/prod/DYAQ9D-A900AT4V5","pchome","7965580","7400.00","0","sonyheadphones"
"DYAQ9D-A900AU89Y","SONY 索尼 WH-1000XM4 藍牙降噪耳罩式耳機《公司貨註冊保固2年》","https://cs.ecimg.tw/items/DYAQ9DA900AU89Y/000001_1757991471.jpg","https://24h.pchome.com.tw/prod/DYAQ9D-A900AU89Y","pchome","7965580","7400.00","0","sonyheadphones"
"DYAQ9D-A900AT49Q","SONY 索尼 [ 公司貨 保固12+12]  WH-1000XM4  主動式降噪 無線藍牙耳機(智慧降噪 / 無線高音質 / 質感美型)","https://cs.ecimg.tw/items/DYAQ9DA900AT49Q/000001_1748945562.jpg","https://24h.pchome.com.tw/prod/DYAQ9D-A900AT49Q","pchome","7965580","7400.00","0","sonyheadphones"
"DYAQIL-A900HBWLF","SONY 索尼 WF-1000XM5 真無線主動式降噪耳機","https://cs.ecimg.tw/items/DYAQILA900HBWLF/000001_1750832384.jpg","https://24h.pchome.com.tw/prod/DYAQIL-A900HBWLF","pchome","11657909","6290.00","1","sonyheadphones"
"DYAQFN-A900GIU1T","SONY 索尼 WF-1000XM5 旗艦真無線藍牙耳機 (公司貨 保固 12+6 個月)","https://cs.ecimg.tw/items/DYAQFNA900GIU1T/000001_1752041376.jpg","https://24h.pchome.com.tw/prod/DYAQFN-A900GIU1T","pchome","11657909","6990.00","0","sonyheadphones"
"DYAQBC-A900IUZSH","SONY 索尼 WF-1000XM5 無線降噪耳機 公司貨","https://cs.ecimg.tw/items/DYAQBCA900IUZSH/000001_1748317408.jpg","https://24h.pchome.com.tw/prod/DYAQBC-A900IUZSH","pchome","11657909","6580.00","1","sonyheadphones"
"DYAQF4-A900I10TZ","SONY 索尼 WF-1000XM5 主動式降噪真無線藍牙耳機 4色 (公司貨保固12+6個月)","https://cs.ecimg.tw/items/DYAQF4A900I10TZ/000001_1754466222.jpg","https://24h.pchome.com.tw/prod/DYAQF4-A900I10TZ","pchome","11657909","6990.00","0","sonyheadphones"
"DMAAMT-A900HBLV7","SONY 索尼 (福利品)  WF-1000XM5 真無線 入耳式 降噪耳機","https://cs.ecimg.tw/items/DMAAMTA900HBLV7/000001_1710904085.jpg","https://24h.pchome.com.tw/prod/DMAAMT-A900HBLV7","pchome","11657909","6490.00","1","sonyheadphones"
"DYAQF4-A900GJ0KW","SONY 索尼 WF-1000XM5 主動式降噪真無線藍牙耳機 (公司貨保固12+6個月)","https://cs.ecimg.tw/items/DYAQF4A900GJ0KW/000001_1750842032.jpg","https://24h.pchome.com.tw/prod/DYAQF4-A900GJ0KW","pchome","11657909","6990.00","0","sonyheadphones"
"DYAQ9L-A900GIU88","SONY 索尼 WF-1000XM5 旗艦真無線藍牙耳機(公司貨 保固 12+6 個月)","https://cs.ecimg.tw/items/DYAQ9LA900GIU88/000001_1757920496.jpg","https://24h.pchome.com.tw/prod/DYAQ9L-A900GIU88","pchome","11657909","6990.00","0","sonyheadphones"
"DYAQBC-A900GIT5L","SONY 索尼 WF-1000XM5 旗艦真無線藍牙耳機(台灣公司貨保固12+6)","https://cs.ecimg.tw/items/DYAQBCA900GIT5L/000001_1741159512.jpg","https://24h.pchome.com.tw/prod/DYAQBC-A900GIT5L","pchome","11657909","6990.00","0","sonyheadphones"
"DYAQFN-A900HXFO6","SONY 索尼 WF-1000XM5 旗艦真無線藍牙耳機 玫瑰灰(公司貨 保固12+6個月)","https://cs.ecimg.tw/items/DYAQFNA900HXFO6/000001_1752040487.jpg","https://24h.pchome.com.tw/prod/DYAQFN-A900HXFO6","pchome","11657909","6990.00","6","sonyheadphones"
"DYAQF4-A900HX6TQ","SONY 索尼 WF-1000XM5 主動式降噪真無線藍牙耳機 4色 (公司貨保固12+6個月)","https://cs.ecimg.tw/items/DYAQF4A900HX6TQ/000001_1754466174.jpg","https://24h.pchome.com.tw/prod/DYAQF4-A900HX6TQ","pchome","11657909","6990.00","0","sonyheadphones"
"DYAQFN-A900GISCS","SONY 索尼 WF-1000XM5 旗艦真無線藍牙耳機","https://cs.ecimg.tw/items/DYAQFNA900GISCS/000001_1746517343.jpg","https://24h.pchome.com.tw/prod/DYAQFN-A900GISCS","pchome","11657909","6990.00","1","sonyheadphones"
"DYAQFN-A900HVE9S","SONY 索尼 WF-1000XM5 旗艦真無線藍牙耳機 玫瑰灰 (公司貨 保固12+6個月)","https://cs.ecimg.tw/items/DYAQFNA900HVE9S/000001_1752040602.jpg","https://24h.pchome.com.tw/prod/DYAQFN-A900HVE9S","pchome","11657909","6990.00","6","sonyheadphones"
"DYAQFN-A900GIU2N","SONY 索尼 WF-1000XM5 黑色 旗艦真無線藍牙耳機 (公司貨 保固 12+6 個月)","https://cs.ecimg.tw/items/DYAQFNA900GIU2N/000001_1752040999.jpg","https://24h.pchome.com.tw/prod/DYAQFN-A900GIU2N","pchome","11657909","6990.00","6","sonyheadphones"
"DYAQFN-A900GIU2T","SONY 索尼 WF-1000XM5 銀色 旗艦真無線藍牙耳機 (公司貨 保固 12+6 個月)","https://cs.ecimg.tw/items/DYAQFNA900GIU2T/000001_1752040901.jpg","https://24h.pchome.com.tw/prod/DYAQFN-A900GIU2T","pchome","11657909","6990.00","6","sonyheadphones"
"DYAQFN-A900GIQP4","SONY 索尼 WF-1000XM5 旗艦真無線藍牙耳機 (公司貨 保固 12+6 個月)","https://cs.ecimg.tw/items/DYAQFNA900GIQP4/000001_1752041460.jpg","https://24h.pchome.com.tw/prod/DYAQFN-A900GIQP4","pchome","11657909","6990.00","0","sonyheadphones"
"DYAQFN-A900IJW90","SONY 索尼 WF-C710N 真無線藍牙耳機 (公司貨 保固12個月)","https://cs.ecimg.tw/items/DYAQFNA900IJW90/000001_1758082563.jpg","https://24h.pchome.com.tw/prod/DYAQFN-A900IJW90","pchome","13901382","2990.00","0","sonyheadphones"
"DYAQF4-A900IK5V0","SONY 索尼 WF-C710N 真無線藍牙耳機 (台灣公司貨保固12個月)","https://cs.ecimg.tw/items/DYAQF4A900IK5V0/000001_1758697676.jpg","https://24h.pchome.com.tw/prod/DYAQF4-A900IK5V0","pchome","13901382","2840.00","0","sonyheadphones"
"DYAQFN-A900IJW2X","SONY 索尼 WF-C710N 真無線藍牙耳機 (公司貨 保固12個月)","https://cs.ecimg.tw/items/DYAQFNA900IJW2X/000001_1758082589.jpg","https://24h.pchome.com.tw/prod/DYAQFN-A900IJW2X","pchome","13901382","2990.00","0","sonyheadphones"
"DYAQF4-A900IK37I","SONY 索尼 WF-C710N 真無線降噪藍牙耳機 4色 原廠公司貨","https://cs.ecimg.tw/items/DYAQF4A900IK37I/000001_1744685938.jpg","https://24h.pchome.com.tw/prod/DYAQF4-A900IK37I","pchome","13901382","2990.00","1","sonyheadphones"
"DYAQF4-A900IJVEV","SONY 索尼 WF-C710N 真無線藍牙耳機(公司貨 保固12個月)","https://cs.ecimg.tw/items/DYAQF4A900IJVEV/000001_1744602224.jpg","https://24h.pchome.com.tw/prod/DYAQF4-A900IJVEV","pchome","13901382","2990.00","0","sonyheadphones"
"DYAQFN-A900HSLBN","SONY 索尼 WF-C510 真無線藍牙耳機","https://cs.ecimg.tw/items/DYAQFNA900HSLBN/000001_1750743674.jpg","https://24h.pchome.com.tw/prod/DYAQFN-A900HSLBN","pchome","13237333","1890.00","1","sonyheadphones"
"DYAQF4-A900HRR98","SONY 索尼 WF-C510 真無線藍牙耳機 (公司貨 保固12個月)","https://cs.ecimg.tw/items/DYAQF4A900HRR98/000001_1731568415.jpg","https://24h.pchome.com.tw/prod/DYAQF4-A900HRR98","pchome","13237333","1490.00","0","sonyheadphones"
"DYAQF4-A900HSOYQ","SONY 索尼 WF-C510 真無線藍牙耳機 4色 (公司貨)","https://cs.ecimg.tw/items/DYAQF4A900HSOYQ/000001_1725957860.jpg","https://24h.pchome.com.tw/prod/DYAQF4-A900HSOYQ","pchome","13237333","1490.00","1","sonyheadphones"
"DYAQF4-A900HUOLE","SONY 索尼 WF-C510真無線藍牙耳機(公司貨)","https://cs.ecimg.tw/items/DYAQF4A900HUOLE/000001_1727059397.jpg","https://24h.pchome.com.tw/prod/DYAQF4-A900HUOLE","pchome","13237333","1690.00","1","sonyheadphones"
"DYAQF4-A900HSUIW","SONY 索尼 WF-C510 IPX4 防水 真無線藍芽耳機","https://cs.ecimg.tw/items/DYAQF4A900HSUIW/000001_1726102875.jpg","https://24h.pchome.com.tw/prod/DYAQF4-A900HSUIW","pchome","13237333","1490.00","1","sonyheadphones"
"DYAQFN-A900HSL5U","SONY 索尼 WF-C510 真無線藍牙耳機","https://cs.ecimg.tw/items/DYAQFNA900HSL5U/000001_1750743718.jpg","https://24h.pchome.com.tw/prod/DYAQFN-A900HSL5U","pchome","13237333","1890.00","1","sonyheadphones"
"DYAQF4-A900HSUIX","SONY 索尼 WF-C510 IPX4 防水 真無線藍芽耳機","https://cs.ecimg.tw/items/DYAQF4A900HSUIX/000001_1726102963.jpg","https://24h.pchome.com.tw/prod/DYAQF4-A900HSUIX","pchome","13237333","1490.00","1","sonyheadphones"
"DYAQF4-A900HSL8Q","SONY 索尼 WF-C510 真無線藍牙耳機 (公司貨 保固12個月)","https://cs.ecimg.tw/items/DYAQF4A900HSL8Q/000001_1731568355.jpg","https://24h.pchome.com.tw/prod/DYAQF4-A900HSL8Q","pchome","13237333","1490.00","0","sonyheadphones"
"DYAQ9M-A900G43N8","SONY 索尼 WH-CH520 無線藍牙 耳罩式耳機《公司貨註冊保固1年》","https://cs.ecimg.tw/items/DYAQ9MA900G43N8/000001_1747965582.jpg","https://24h.pchome.com.tw/prod/DYAQ9M-A900G43N8","pchome","12638329","1490.00","0","sonyheadphones"
"DYAQ9M-A900G430A","SONY 索尼 [公司貨 保固12個月] WH-CH520 無線藍牙耳罩式耳機","https://cs.ecimg.tw/items/DYAQ9MA900G430A/000001_1747965586.jpg","https://24h.pchome.com.tw/prod/DYAQ9M-A900G430A","pchome","12638329","1490.00","0","sonyheadphones"
"DYAQ9D-A900G2YOP","SONY 索尼 WH-CH520 無線藍牙 耳罩式耳機","https://cs.ecimg.tw/items/DYAQ9DA900G2YOP/000001_1747989036.jpg","https://24h.pchome.com.tw/prod/DYAQ9D-A900G2YOP","pchome","12638329","1490.00","1","sonyheadphones"
"DMAFI3-A900G4AQG","SONY 索尼 WH-CH520 無線藍牙耳罩式耳機","https://cs.ecimg.tw/items/DMAFI3A900G4AQG/000001_1748225184.jpg","https://24h.pchome.com.tw/prod/DMAFI3-A900G4AQG","pchome","12638329","1520.00","1","sonyheadphones"
"DYAQ9D-A900G8C33","SONY 索尼 WH-CH520真無線藍牙耳罩式耳機公司貨)","https://cs.ecimg.tw/items/DYAQ9DA900G8C33/000001_1751001767.jpg","https://24h.pchome.com.tw/prod/DYAQ9D-A900G8C33","pchome","12638329","1520.00","1","sonyheadphones"
"DYAQ9M-A900G7Y97","SONY 索尼 WH-CH520 無線藍牙 耳罩式耳機 4色《公司貨註冊保固1年》","https://cs.ecimg.tw/items/DYAQ9MA900G7Y97/000001_1681183108.jpg","https://24h.pchome.com.tw/prod/DYAQ9M-A900G7Y97","pchome","12638329","1690.00","0","sonyheadphones"
"DYAQ9D-A900G4DA2","SONY 索尼 WH-CH520 無線藍牙耳罩式耳機 (公司貨保固12個月)","https://cs.ecimg.tw/items/DYAQ9DA900G4DA2/000001_1721115499.jpg","https://24h.pchome.com.tw/prod/DYAQ9D-A900G4DA2","pchome","12638329","1490.00","0","sonyheadphones"
"DYAQ9M-A900IUN13","SONY 索尼 WH-1000XM6 旗艦無線降噪耳機 (公司貨 保固12+6個月) WHM6","https://cs.ecimg.tw/items/DYAQ9MA900IUN13/000001_1757925647.jpg","https://24h.pchome.com.tw/prod/DYAQ9M-A900IUN13","pchome","14401520","12900.00","0","sonyheadphones"
"DYAQ9M-A900IUNC8","SONY 索尼 WH-1000XM6 旗艦無線降噪耳機 (公司貨 保固12+6個月)","https://cs.ecimg.tw/items/DYAQ9MA900IUNC8/000001_1757925578.jpg","https://24h.pchome.com.tw/prod/DYAQ9M-A900IUNC8","pchome","14401520","12900.00","0","sonyheadphones"
"DYAQ9D-A900IV1YS","SONY 索尼 WH-1000XM6 旗艦無線降噪耳機 (公司貨 保固12+6個月)","https://cs.ecimg.tw/items/DYAQ9DA900IV1YS/000001_1756287947.jpg","https://24h.pchome.com.tw/prod/DYAQ9D-A900IV1YS","pchome","14401520","12900.00","0","sonyheadphones"
"DYAQ9M-A900J5ROV","SONY 索尼 WH-1000XM6 旗艦無線降噪耳機 (公司貨 保固12+6個月)","https://cs.ecimg.tw/items/DYAQ9MA900J5ROV/000001_1756362562.jpg","https://24h.pchome.com.tw/prod/DYAQ9M-A900J5ROV","pchome","14401520","12900.00","0","sonyheadphones"
"DYAQ9M-A900IU5BJ","SONY 索尼 WH-1000XM6 無線藍牙降噪 耳罩式耳機 WHM6","https://cs.ecimg.tw/items/DYAQ9MA900IU5BJ/000001_1755162684.jpg","https://24h.pchome.com.tw/prod/DYAQ9M-A900IU5BJ","pchome","14401520","12900.00","1","sonyheadphones"
