"sku","title","image","url","platform","connect","price","num","query"
"14185291","【MSI 微星】PRO MP243L E14 24型 IPS 144Hz 平面美型商用螢幕(EyesErgo技術/HDMI/1ms)","https://i1.momoshop.com.tw/1751651278/goodsimg/0014/185/291/14185291_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14185291&Area=search&mdiv=403&oid=4_4&cid=index&kw=MSI+%E8%9E%A2%E5%B9%95","momo","root","2588.00","2","msiscreen"
"13920213","【MSI 微星】MD272UPHW 27型 IPS 4K UHD美型商務螢幕(60Hz/4ms/喇叭/HDR400/可升降旋轉)","https://i4.momoshop.com.tw/1744887091/goodsimg/0013/920/213/13920213_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13920213&Area=search&mdiv=403&oid=4_5&cid=index&kw=MSI+%E8%9E%A2%E5%B9%95","momo","root","7490.00","2","msiscreen"
"14212914","【Acer 宏碁】EK241Y G 24型 IPS FHD 16:9 120Hz 護眼螢幕(VESA壁掛/FreeSync/1ms)","https://i2.momoshop.com.tw/1752457055/goodsimg/0014/212/914/14212914_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14212914&Area=search&mdiv=403&oid=1_1&cid=index&kw=Acer%E8%9E%A2%E5%B9%95","momo","root","2188.00","2","acerscreen"
"13599134","【Acer 宏碁】EK220Q E3 22型護眼螢幕(21.5吋/FHD/100Hz/1ms/IPS/FreeSync)","https://i1.momoshop.com.tw/1743570109/goodsimg/0013/599/134/13599134_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13599134&Area=search&mdiv=403&oid=1_2&cid=index&kw=Acer%E8%9E%A2%E5%B9%95","momo","root","1999.00","1","acerscreen"
"14212967","【Acer 宏碁】EK271 G 27型 IPS FHD 16:9 120Hz 護眼螢幕(VESA壁掛/FreeSync/1ms)","https://i2.momoshop.com.tw/1752457058/goodsimg/0014/212/967/14212967_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14212967&Area=search&mdiv=403&oid=1_3&cid=index&kw=Acer%E8%9E%A2%E5%B9%95","momo","root","2588.00","2","acerscreen"
"14229160","【Acer 宏碁】EK241Y P6 24型 IPS FHD 16:9 144Hz節能護眼電腦螢幕(23.8吋/FreeSync/1ms)","https://i4.momoshop.com.tw/1752731460/goodsimg/0014/229/160/14229160_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14229160&Area=search&mdiv=403&oid=1_4&cid=index&kw=Acer%E8%9E%A2%E5%B9%95","momo","root","2288.00","2","acerscreen"
"13599135","【Acer 宏碁】EK220Q H3 22型護眼螢幕(21.5吋/FHD/100Hz/1ms/VA/FreeSync)","https://i3.momoshop.com.tw/1743570111/goodsimg/0013/599/135/13599135_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13599135&Area=search&mdiv=403&oid=1_5&cid=index&kw=Acer%E8%9E%A2%E5%B9%95","momo","root","1888.00","2","acerscreen"
"14229161","【Acer 宏碁】EK271 P6 27型 IPS FHD 16:9 144Hz節能護眼電腦螢幕(27吋/FreeSync/1ms)","https://i4.momoshop.com.tw/1752731463/goodsimg/0014/229/161/14229161_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14229161&Area=search&mdiv=403&oid=1_6&cid=index&kw=Acer%E8%9E%A2%E5%B9%95","momo","root","2688.00","2","acerscreen"
"13340050","【Acer 宏碁】SA243Y G0W 護眼螢幕(24型/FHD/120Hz/1ms/IPS)","https://i4.momoshop.com.tw/1758121503/goodsimg/0013/340/050/13340050_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13340050&Area=search&mdiv=403&oid=1_8&cid=index&kw=Acer%E8%9E%A2%E5%B9%95","momo","root","2788.00","2","acerscreen"
"13649348","【Acer 宏碁】VG250Q F 電競螢幕(25型/FHD/300Hz/1ms/IPS)","https://i1.momoshop.com.tw/1758121502/goodsimg/0013/649/348/13649348_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13649348&Area=search&mdiv=403&oid=1_9&cid=index&kw=Acer%E8%9E%A2%E5%B9%95","momo","root","3618.00","1","acerscreen"
"14229159","【Acer 宏碁】KA242Y P6 24型 IPS FHD 16:9 144Hz護眼電腦螢幕(23.8吋/內建喇叭/FreeSync/1ms)","https://i3.momoshop.com.tw/1758310515/goodsimg/0014/229/159/14229159_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14229159&Area=search&mdiv=403&oid=1_10&cid=index&kw=Acer%E8%9E%A2%E5%B9%95","momo","root","2388.00","2","acerscreen"
"13765195","【Acer 宏碁】KA272 G0 27型護眼螢幕(27吋/FHD/120Hz/1ms/IPS/喇叭)","https://i4.momoshop.com.tw/1741158679/goodsimg/0013/765/195/13765195_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13765195&Area=search&mdiv=403&oid=1_11&cid=index&kw=Acer%E8%9E%A2%E5%B9%95","momo","root","2688.00","2","acerscreen"
"14231502","【Acer 宏碁】XV272U X1 27型 IPS 2K 16:9 200Hz旋轉電競螢幕(27吋/HDR400/喇叭/FreeSync Premium/0.5ms)","https://i3.momoshop.com.tw/1752747535/goodsimg/0014/231/502/14231502_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14231502&Area=search&mdiv=403&oid=1_13&cid=index&kw=Acer%E8%9E%A2%E5%B9%95","momo","root","4788.00","2","acerscreen"
"11249211","【Acer 宏碁】VG272U W2 27型IPS 2K 240Hz 電競螢幕(0.5ms/HDMI2.0/HDR400/FreeSync)","https://i2.momoshop.com.tw/1744703243/goodsimg/0011/249/211/11249211_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11249211&Area=search&mdiv=403&oid=1_14&cid=index&kw=Acer%E8%9E%A2%E5%B9%95","momo","root","5488.00","1","acerscreen"
"12833944","【Acer 宏碁】XV272U F3 電競螢幕(27型/2K/300Hz/0.5ms/IPS)","https://i2.momoshop.com.tw/1758121497/goodsimg/0012/833/944/12833944_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12833944&Area=search&mdiv=403&oid=1_15&cid=index&kw=Acer%E8%9E%A2%E5%B9%95","momo","root","6799.00","1","acerscreen"
"13765196","【Acer 宏碁】XV271U M3 27型2K樞紐旋轉電競螢幕(27吋/QHD/180Hz/0.5ms/IPS/喇叭/FreeSync)","https://i3.momoshop.com.tw/1744380471/goodsimg/0013/765/196/13765196_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13765196&Area=search&mdiv=403&oid=1_16&cid=index&kw=Acer%E8%9E%A2%E5%B9%95","momo","root","4588.00","1","acerscreen"
"13765198","【Acer 宏碁】ED320QR S3 32型1500R曲面電競螢幕(31.5吋/FHD/180Hz/1ms/VA/喇叭/FreeSync)","https://i1.momoshop.com.tw/1749607664/goodsimg/0013/765/198/13765198_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13765198&Area=search&mdiv=403&oid=1_19&cid=index&kw=Acer%E8%9E%A2%E5%B9%95","momo","root","4999.00","2","acerscreen"
"14347751","【Acer 宏碁】PG161Q P 可攜式電競螢幕(15型/FHD/165Hz/6ms/IPS)","https://i1.momoshop.com.tw/1755485592/goodsimg/0014/347/751/14347751_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14347751&Area=search&mdiv=403&oid=1_21&cid=index&kw=Acer%E8%9E%A2%E5%B9%95","momo","root","3688.00","1","acerscreen"
"TP00029730001412","【Acer 宏碁】27型 EK271 G 電腦螢幕","https://i5.momoshop.com.tw/1755743359/goodsimg/TP000/2973/0001/412/TP00029730001412_O_m.jpg","https://www.momoshop.com.tw/TP/TP0002973/goodsDetail/TP00029730001412","momo","root","2588.00","2","acerscreen"
"12725790","【Acer 宏碁】ED320QR H 抗閃曲面螢幕(31.5型/FHD/100Hz/1ms/VA)","https://i2.momoshop.com.tw/1758121497/goodsimg/0012/725/790/12725790_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12725790&Area=search&mdiv=403&oid=1_23&cid=index&kw=Acer%E8%9E%A2%E5%B9%95","momo","root","4588.00","2","acerscreen"
"14443459","【Acer 宏碁】EK271 P6 27型 IPS FHD 16:9 144Hz節能護眼電腦螢幕(27吋/FreeSync/1ms)","https://i1.momoshop.com.tw/1757903020/goodsimg/0014/443/459/14443459_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14443459&Area=search&mdiv=403&oid=1_25&cid=index&kw=Acer%E8%9E%A2%E5%B9%95","momo","root","2688.00","2","acerscreen"
"13552616","【Acer 宏碁】KB272 G0 電腦螢幕(27型/FHD/120Hz/1ms/IPS)","https://i3.momoshop.com.tw/1758121494/goodsimg/0013/552/616/13552616_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13552616&Area=search&mdiv=403&oid=1_26&cid=index&kw=Acer%E8%9E%A2%E5%B9%95","momo","root","2788.00","1","acerscreen"
"13241910","【Acer 宏碁】SA322Q A 喇叭版 電腦螢幕(32型/FHD/75Hz/1ms/IPS)","https://i4.momoshop.com.tw/1758121496/goodsimg/0013/241/910/13241910_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13241910&Area=search&mdiv=403&oid=1_27&cid=index&kw=Acer%E8%9E%A2%E5%B9%95","momo","root","4499.00","1","acerscreen"
"13723834","【Acer 宏碁】E271 G0 27型護眼螢幕(27吋/FHD/120Hz/5ms/IPS)","https://i4.momoshop.com.tw/1741143980/goodsimg/0013/723/834/13723834_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13723834&Area=search&mdiv=403&oid=1_28&cid=index&kw=Acer%E8%9E%A2%E5%B9%95","momo","root","2688.00","1","acerscreen"
"14222344","【Acer 宏碁】XV270U X1 電競螢幕(27型/QHD/200Hz/0.5ms/IPS)","https://i3.momoshop.com.tw/1758121505/goodsimg/0014/222/344/14222344_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14222344&Area=search&mdiv=403&oid=2_1&cid=index&kw=Acer%E8%9E%A2%E5%B9%95","momo","root","4588.00","1","acerscreen"
"13765197","【Acer 宏碁】SA272U G0 27型2K超薄護眼螢幕(27吋/QHD/120Hz/1ms/IPS/喇叭/FreeSync)","https://i2.momoshop.com.tw/1741158659/goodsimg/0013/765/197/13765197_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13765197&Area=search&mdiv=403&oid=2_6&cid=index&kw=Acer%E8%9E%A2%E5%B9%95","momo","root","3888.00","1","acerscreen"
"13340053","【Acer 宏碁】SA273 G0W 護眼螢幕(27型/FHD/120Hz/1ms/IPS)","https://i4.momoshop.com.tw/1758121503/goodsimg/0013/340/053/13340053_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13340053&Area=search&mdiv=403&oid=2_8&cid=index&kw=Acer%E8%9E%A2%E5%B9%95","momo","root","3088.00","1","acerscreen"
"13920214","【Acer 宏碁】KG271 X1 電腦螢幕(27型/FHD/200Hz/0.5ms/IPS)","https://i3.momoshop.com.tw/1758121493/goodsimg/0013/920/214/13920214_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13920214&Area=search&mdiv=403&oid=2_11&cid=index&kw=Acer%E8%9E%A2%E5%B9%95","momo","root","3388.00","1","acerscreen"
"14191795","【Acer 宏碁】XV272U X1 電腦螢幕(27型/QHD/200Hz/0.5ms/IPS)","https://i3.momoshop.com.tw/1755838949/goodsimg/0014/191/795/14191795_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14191795&Area=search&mdiv=403&oid=2_12&cid=index&kw=Acer%E8%9E%A2%E5%B9%95","momo","root","4788.00","2","acerscreen"
"13884452","【Acer 宏碁】ED270 X0 曲面電競螢幕(27型/FHD/200Hz/1ms/VA)","https://i1.momoshop.com.tw/1758121493/goodsimg/0013/884/452/13884452_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13884452&Area=search&mdiv=403&oid=2_13&cid=index&kw=Acer%E8%9E%A2%E5%B9%95","momo","root","3799.00","1","acerscreen"
"14267773","【Acer 宏碁】SA273 P1w 電腦螢幕(27型/FHD/144Hz/1ms/IPS)","https://i3.momoshop.com.tw/1753666064/goodsimg/0014/267/773/14267773_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14267773&Area=search&mdiv=403&oid=2_14&cid=index&kw=Acer%E8%9E%A2%E5%B9%95","momo","root","3188.00","2","acerscreen"
"13492600","【Acer 宏碁】E271 G0 電腦螢幕(27型/FHD/120Hz/5ms/IPS)","https://i3.momoshop.com.tw/1740147085/goodsimg/0013/492/600/13492600_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13492600&Area=search&mdiv=403&oid=2_15&cid=index&kw=Acer%E8%9E%A2%E5%B9%95","momo","root","2688.00","1","acerscreen"
"13340054","【Acer 宏碁】VG240Y X1 電競螢幕(24型/FHD/200Hz/0.5ms/IPS)","https://i4.momoshop.com.tw/1758121495/goodsimg/0013/340/054/13340054_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13340054&Area=search&mdiv=403&oid=2_16&cid=index&kw=Acer%E8%9E%A2%E5%B9%95","momo","root","2999.00","1","acerscreen"
"TP00029730001190","【Acer 宏碁】22型 EK220Q H3 VA電腦螢幕","https://i6.momoshop.com.tw/1758513363/goodsimg/TP000/2973/0001/190/TP00029730001190_O.webp","https://www.momoshop.com.tw/TP/TP0002973/goodsDetail/TP00029730001190","momo","root","1888.00","2","acerscreen"
"14338425","【Acer 宏碁】XV270U F3 電競螢幕(27型/2K/320Hz/0.5ms/IPS)","https://i2.momoshop.com.tw/1755150536/goodsimg/0014/338/425/14338425_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14338425&Area=search&mdiv=403&oid=2_17&cid=index&kw=Acer%E8%9E%A2%E5%B9%95","momo","root","6899.00","1","acerscreen"
"11944007","【Acer 宏碁】ED240Q H 抗閃系列 24型 VA 100Hz 曲面螢幕(1500R/FreeSync/1ms)","https://i1.momoshop.com.tw/1758121500/goodsimg/0011/944/007/11944007_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11944007&Area=search&mdiv=403&oid=2_19&cid=index&kw=Acer%E8%9E%A2%E5%B9%95","momo","root","2388.00","1","acerscreen"
"14443460","【Acer 宏碁】EK220Q H3 22型電腦螢幕(21.5吋/FHD/100Hz/1ms/VA/FreeSync)","https://i2.momoshop.com.tw/1757903022/goodsimg/0014/443/460/14443460_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14443460&Area=search&mdiv=403&oid=2_24&cid=index&kw=Acer%E8%9E%A2%E5%B9%95","momo","root","1888.00","2","acerscreen"
"13340048","【Acer 宏碁】SA243Y G0B 護眼螢幕(24型/FHD/120Hz/1ms/IPS)","https://i2.momoshop.com.tw/1758121503/goodsimg/0013/340/048/13340048_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13340048&Area=search&mdiv=403&oid=2_25&cid=index&kw=Acer%E8%9E%A2%E5%B9%95","momo","root","2488.00","2","acerscreen"
"14231499","【Acer 宏碁】SA273 P1w 27型 IPS FHD 16:9 144Hz超薄護眼電腦螢幕-白(27吋/內建喇叭/AdaptiveSync/1ms)","https://i2.momoshop.com.tw/1752747531/goodsimg/0014/231/499/14231499_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14231499&Area=search&mdiv=403&oid=2_26&cid=index&kw=Acer%E8%9E%A2%E5%B9%95","momo","root","3188.00","2","acerscreen"
"11128250","【Acer 宏碁】KA222Q H 22型 VA 100Hz AMD FreeSync 廣視角螢幕","https://i2.momoshop.com.tw/1758121501/goodsimg/0011/128/250/11128250_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11128250&Area=search&mdiv=403&oid=2_27&cid=index&kw=Acer%E8%9E%A2%E5%B9%95","momo","root","2188.00","2","acerscreen"
"12540441","【Acer 宏碁】XZ322QU V3 曲面電競螢幕(32型/2K/180Hz/1ms/VA)","https://i4.momoshop.com.tw/1758121498/goodsimg/0012/540/441/12540441_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12540441&Area=search&mdiv=403&oid=2_28&cid=index&kw=Acer%E8%9E%A2%E5%B9%95","momo","root","6499.00","1","acerscreen"
"11979591","【Acer 宏碁】XV345CUR V3 34型 VA 180Hz電競螢幕(1000R/FreeSync/HDR10/0.5ms/內建喇叭)","https://i2.momoshop.com.tw/1758121500/goodsimg/0011/979/591/11979591_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11979591&Area=search&mdiv=403&oid=3_1&cid=index&kw=Acer%E8%9E%A2%E5%B9%95","momo","root","8299.00","1","acerscreen"
"13272953","【Acer 宏碁】CS272K 27型高低旋轉智慧聯網螢幕(4K/60Hz/14ms/IPS)","https://i3.momoshop.com.tw/1758121496/goodsimg/0013/272/953/13272953_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13272953&Area=search&mdiv=403&oid=3_3&cid=index&kw=Acer%E8%9E%A2%E5%B9%95","momo","root","7499.00","1","acerscreen"
"14191794","【Acer 宏碁】SA322QU E 影音螢幕(32型/QHD/100Hz/1ms/IPS)","https://i4.momoshop.com.tw/1751885475/goodsimg/0014/191/794/14191794_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14191794&Area=search&mdiv=403&oid=3_8&cid=index&kw=Acer%E8%9E%A2%E5%B9%95","momo","root","5499.00","1","acerscreen"
"13327401","【Acer 宏碁】KB242Y G 護眼螢幕(24型/FHD/120Hz/1ms/IPS)","https://i4.momoshop.com.tw/1758121495/goodsimg/0013/327/401/13327401_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13327401&Area=search&mdiv=403&oid=3_12&cid=index&kw=Acer%E8%9E%A2%E5%B9%95","momo","root","2588.00","1","acerscreen"
"14114101","【Acer 宏碁】KG271U X1 電腦螢幕(27型/QHD/200Hz/0.5ms/IPS)","https://i3.momoshop.com.tw/1758121491/goodsimg/0014/114/101/14114101_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14114101&Area=search&mdiv=403&oid=3_13&cid=index&kw=Acer%E8%9E%A2%E5%B9%95","momo","root","4488.00","1","acerscreen"
"13884457","【Acer 宏碁】SA243Y G0B 24型 IPS FHD 16:9 120Hz超薄護眼電腦螢幕-黑(23.8吋/內建喇叭/AdaptiveSync/1ms)","https://i3.momoshop.com.tw/1744191480/goodsimg/0013/884/457/13884457_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13884457&Area=search&mdiv=403&oid=3_15&cid=index&kw=Acer%E8%9E%A2%E5%B9%95","momo","root","2488.00","2","acerscreen"
"13703440","【Acer 宏碁】VG270 X1 27型 IPS FHD 200Hz電競螢幕(27吋/內建喇叭/AMD FreeSync/0.5ms)","https://i1.momoshop.com.tw/1744434064/goodsimg/0013/703/440/13703440_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13703440&Area=search&mdiv=403&oid=3_16&cid=index&kw=Acer%E8%9E%A2%E5%B9%95","momo","root","3388.00","1","acerscreen"
"14443458","【Acer 宏碁】EK241Y P6 24型 IPS FHD 16:9 144Hz節能護眼電腦螢幕(23.8吋/FreeSync/1ms)","https://i2.momoshop.com.tw/1757903017/goodsimg/0014/443/458/14443458_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14443458&Area=search&mdiv=403&oid=3_17&cid=index&kw=Acer%E8%9E%A2%E5%B9%95","momo","root","2288.00","2","acerscreen"
"13022112","【Acer 宏碁】HA270 G0 電腦螢幕(27型/FHD/120Hz/1ms/IPS)","https://i1.momoshop.com.tw/1758121496/goodsimg/0013/022/112/13022112_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13022112&Area=search&mdiv=403&oid=3_19&cid=index&kw=Acer%E8%9E%A2%E5%B9%95","momo","root","2999.00","2","acerscreen"
"TP00014390001636","【Acer 宏碁】ED320QR S3 32型 1500R 曲面電競螢幕","https://i6.momoshop.com.tw/1754373595/goodsimg/TP000/1439/0001/636/TP00014390001636_O.webp","https://www.momoshop.com.tw/TP/TP0001439/goodsDetail/TP00014390001636","momo","root","4999.00","2","acerscreen"
"13658660","【Acer 宏碁】SA272U G0 超薄護眼螢幕(27型/2K/120Hz/1ms/IPS)","https://i2.momoshop.com.tw/1737522329/goodsimg/0013/658/660/13658660_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13658660&Area=search&mdiv=403&oid=3_25&cid=index&kw=Acer%E8%9E%A2%E5%B9%95","momo","root","3888.00","1","acerscreen"
"13340058","【Acer 宏碁】XV240Y X1 電競螢幕(24型/FHD/200Hz/0.5ms/IPS)","https://i4.momoshop.com.tw/1758121495/goodsimg/0013/340/058/13340058_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13340058&Area=search&mdiv=403&oid=3_26&cid=index&kw=Acer%E8%9E%A2%E5%B9%95","momo","root","3388.00","1","acerscreen"
"12725787","【Acer 宏碁】CS242Y 24型高低旋轉智慧聯網螢幕(FHD/60Hz/14ms/IPS)","https://i4.momoshop.com.tw/1758121498/goodsimg/0012/725/787/12725787_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12725787&Area=search&mdiv=403&oid=4_1&cid=index&kw=Acer%E8%9E%A2%E5%B9%95","momo","root","4499.00","1","acerscreen"
"13716877","【Acer 宏碁】XV240Y X1 24型樞紐旋轉電競螢幕 23.8吋/FHD/200Hz/0.5ms/IPS/喇叭/FreeSync","https://i1.momoshop.com.tw/1744434195/goodsimg/0013/716/877/13716877_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13716877&Area=search&mdiv=403&oid=4_2&cid=index&kw=Acer%E8%9E%A2%E5%B9%95","momo","root","3388.00","1","acerscreen"
"TP00012320000186","【Acer 宏碁】KA272 G0 27型護眼螢幕 FHD/ 120Hz/ 1ms/ IPS","https://i6.momoshop.com.tw/1750669715/goodsimg/TP000/1232/0000/186/TP00012320000186_O.webp","https://www.momoshop.com.tw/TP/TP0001232/goodsDetail/TP00012320000186","momo","root","2688.00","2","acerscreen"
"13492598","【Acer 宏碁】E241Y G0 電競螢幕(24型/FHD/120Hz/5ms/IPS)","https://i4.momoshop.com.tw/1740147072/goodsimg/0013/492/598/13492598_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13492598&Area=search&mdiv=403&oid=4_3&cid=index&kw=Acer%E8%9E%A2%E5%B9%95","momo","root","2388.00","1","acerscreen"
"14001100","【Acer 宏碁】SA272U G0 超薄護眼螢幕 白色(27型/2K/120Hz/1ms/IPS)","https://i4.momoshop.com.tw/1758121491/goodsimg/0014/001/100/14001100_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14001100&Area=search&mdiv=403&oid=4_4&cid=index&kw=Acer%E8%9E%A2%E5%B9%95","momo","root","3888.00","1","acerscreen"
"14478943","【OSIM】天王工學椅 OS-8245 星藍/拿鐵(按摩椅 人體工學按摩椅 工學椅 電腦椅 辦公椅 電競椅)","https://i2.momoshop.com.tw/1758885272/goodsimg/0014/478/943/14478943_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14478943&Area=search&mdiv=403&oid=1_1&cid=index&kw=%E6%8C%89%E6%91%A9%E6%A4%85","momo","root","23800.00","1","massagechair"
"13094397","【HEALTHPIT日式舒適生活】御手之座按摩椅 HC-368(15種自動模式/135公分超長按摩軌道)","https://i2.momoshop.com.tw/1744088510/goodsimg/0013/094/397/13094397_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13094397&Area=search&mdiv=403&oid=1_2&cid=index&kw=%E6%8C%89%E6%91%A9%E6%A4%85","momo","root","45800.00","1","massagechair"
"9089402","【輝葉】WULA超有力小沙發按摩椅(腳底/小腿/溫熱/穴位按摩椅 HY-3068A)","https://i3.momoshop.com.tw/1756270912/goodsimg/0009/089/402/9089402_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=9089402&Area=search&mdiv=403&oid=1_5&cid=index&kw=%E6%8C%89%E6%91%A9%E6%A4%85","momo","root","23999.00","1","massagechair"
"8502188","【輝葉】商務艙PLUS零重力按摩椅(身形偵測/腳底按摩 HY-5013)","https://i1.momoshop.com.tw/1757008922/goodsimg/0008/502/188/8502188_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=8502188&Area=search&mdiv=403&oid=1_7&cid=index&kw=%E6%8C%89%E6%91%A9%E6%A4%85","momo","root","42900.00","1","massagechair"
"8077705","【tokuyo】mini 玩美椅 Pro 按摩沙發按摩椅 TC-297(皮革五年保固/貓抓皮款)","https://i3.momoshop.com.tw/1746248478/goodsimg/0008/077/705/8077705_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=8077705&Area=search&mdiv=403&oid=1_9&cid=index&kw=%E6%8C%89%E6%91%A9%E6%A4%85","momo","root","42800.00","1","massagechair"
"12889798","【SevenStar 七星級】首席之座Plus 按摩椅 SC-396(功能大升級/五年皮革保固/腳底滾輪按摩)","https://i3.momoshop.com.tw/1737522365/goodsimg/0012/889/798/12889798_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12889798&Area=search&mdiv=403&oid=1_10&cid=index&kw=%E6%8C%89%E6%91%A9%E6%A4%85","momo","root","34050.00","1","massagechair"
"9139088","【輝葉】WULA超有力小沙發按摩椅(腳底/小腿/溫熱/穴位按摩椅 HY-3068A)","https://i4.momoshop.com.tw/1757008181/goodsimg/0009/139/088/9139088_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=9139088&Area=search&mdiv=403&oid=1_11&cid=index&kw=%E6%8C%89%E6%91%A9%E6%A4%85","momo","root","23999.00","1","massagechair"
"12716377","【輝葉】AI追夢椅(AI按摩椅/腿部搓揉/零重力 HY-5085)","https://i1.momoshop.com.tw/1756270849/goodsimg/0012/716/377/12716377_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12716377&Area=search&mdiv=403&oid=1_12&cid=index&kw=%E6%8C%89%E6%91%A9%E6%A4%85","momo","root","76800.00","1","massagechair"
"13837475","【輝葉】頭等艙手感包覆追夢椅 按摩椅(AI身形偵測/腳底按摩 HY-5018)","https://i1.momoshop.com.tw/1758645542/goodsimg/0013/837/475/13837475_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13837475&Area=search&mdiv=403&oid=1_13&cid=index&kw=%E6%8C%89%E6%91%A9%E6%A4%85","momo","root","46800.00","1","massagechair"
